ds_index	size	processing_time	association_time
2	200k	96.4616928100586	0.959006309509277
2	200k	96.4616928100586	0.780647993087769
2	250k	102.416002035141	2.48454475402832
2	250k	102.416002035141	0.884792804718018
2	250k	102.416002035141	0.791247367858887
2	250k	102.416002035141	0.847359657287598
2	250k	102.416002035141	0.803475379943848
2	25k	16.3618056774139	0.892858743667603
2	25k	16.3618056774139	0.685706853866577
2	25k	16.3618056774139	0.599917650222778
2	25k	16.3618056774139	0.613547086715698
2	25k	16.3618056774139	1.23502039909363
2	300k	148.569432497025	3.22046732902527
2	300k	148.569432497025	0.866099834442139
2	300k	148.569432497025	0.955075263977051
2	300k	148.569432497025	0.84468936920166
2	300k	148.569432497025	0.896019458770752
2	50k	23.1830713748932	1.34486794471741
2	50k	23.1830713748932	0.662156105041504
2	50k	23.1830713748932	0.618009567260742
2	50k	23.1830713748932	0.651515483856201
2	50k	23.1830713748932	0.62959623336792
3	100k	41.7695920467377	1.14116454124451
3	100k	41.7695920467377	0.769566774368286
3	100k	41.7695920467377	1.76207494735718
3	100k	41.7695920467377	0.779118776321411
3	100k	41.7695920467377	0.723015785217285
3	10k	10.8240079879761	0.839605331420898
3	10k	10.8240079879761	0.600560903549194
3	10k	10.8240079879761	0.508635520935059
3	10k	10.8240079879761	0.614040851593018
3	10k	10.8240079879761	0.507491588592529
3	150k	72.1997785568237	2.94802021980286
3	150k	72.1997785568237	0.791543483734131
3	150k	72.1997785568237	0.844668626785278
3	150k	72.1997785568237	0.899215459823608
3	150k	72.1997785568237	0.82989501953125
3	200k	67.499587059021	2.39673256874084
3	200k	67.499587059021	0.825082778930664
3	200k	67.499587059021	0.882849931716919
3	200k	67.499587059021	0.911508560180664
3	200k	67.499587059021	0.806342601776123
3	250k	102.848649263382	2.49959182739258
3	250k	102.848649263382	0.915068387985229
3	250k	102.848649263382	0.848334074020386
3	250k	102.848649263382	0.882752656936646
3	250k	102.848649263382	0.906782150268555
3	25k	18.107102394104	0.882514476776123
3	25k	18.107102394104	0.727882385253906
3	25k	18.107102394104	0.668694972991943
3	25k	18.107102394104	1.39916586875916
3	25k	18.107102394104	0.766661643981934
3	300k	117.900696277618	2.67520213127136
3	300k	117.900696277618	0.81311297416687
3	300k	117.900696277618	0.849001884460449
3	300k	117.900696277618	0.803638696670532
3	300k	117.900696277618	0.852267503738403
3	50k	23.0575015544891	1.57754683494568
3	50k	23.0575015544891	0.83204197883606
3	50k	23.0575015544891	0.795107364654541
3	50k	23.0575015544891	0.713858604431152
3	50k	23.0575015544891	0.672121524810791
4	100k	43.4975867271423	1.14006471633911
4	100k	43.4975867271423	0.783346891403198
4	100k	43.4975867271423	1.78158640861511
4	100k	43.4975867271423	0.786412477493286
4	100k	43.4975867271423	0.73911190032959
4	10k	11.5106353759766	0.825387239456177
4	10k	11.5106353759766	0.613060235977173
4	10k	11.5106353759766	0.583494186401367
4	10k	11.5106353759766	0.597792387008667
4	10k	11.5106353759766	0.584138631820679
4	150k	65.7351605892181	2.420161485672
4	150k	65.7351605892181	0.798623085021973
4	150k	65.7351605892181	0.84688401222229
4	150k	65.7351605892181	0.855553865432739
4	150k	65.7351605892181	0.794812679290771
4	200k	73.5563702583313	2.59721517562866
4	200k	73.5563702583313	0.754056215286255
4	200k	73.5563702583313	0.800060033798218
4	200k	73.5563702583313	0.827311515808105
4	200k	73.5563702583313	0.820715665817261
4	250k	133.238303661346	3.75448822975159
4	250k	133.238303661346	1.29093194007874
4	250k	133.238303661346	1.42877268791199
4	250k	133.238303661346	1.5503032207489
4	250k	133.238303661346	1.21750426292419
4	25k	15.1547360420227	0.757456541061401
4	25k	15.1547360420227	0.741419553756714
4	25k	15.1547360420227	0.633205890655518
4	25k	15.1547360420227	0.63731050491333
4	25k	15.1547360420227	1.16970014572144
4	300k	133.828684568405	3.04913735389709
4	300k	133.828684568405	0.866801738739014
4	300k	133.828684568405	0.936756610870361
4	300k	133.828684568405	0.803142070770264
4	300k	133.828684568405	0.84321141242981
4	50k	23.3384504318237	1.52982044219971
4	50k	23.3384504318237	0.720572471618652
4	50k	23.3384504318237	0.663572311401367
4	50k	23.3384504318237	0.758014440536499
4	50k	23.3384504318237	0.697736024856567
5	100k	39.782687664032	1.0565459728241
5	100k	39.782687664032	0.712484359741211
5	100k	39.782687664032	1.56459331512451
5	100k	39.782687664032	0.778797388076782
5	100k	39.782687664032	0.700795888900757
5	10k	11.0672216415405	0.732667922973633
5	10k	11.0672216415405	0.659582614898682
5	10k	11.0672216415405	0.548465251922607
5	10k	11.0672216415405	0.629771709442139
5	10k	11.0672216415405	0.600301265716553
5	150k	74.0079448223114	3.03923630714417
5	150k	74.0079448223114	0.792309284210205
5	150k	74.0079448223114	0.845689296722412
5	150k	74.0079448223114	0.848985433578491
5	150k	74.0079448223114	0.832993030548096
5	200k	86.1815891265869	2.64102029800415
5	200k	86.1815891265869	0.811185836791992
5	200k	86.1815891265869	0.834232330322266
5	200k	86.1815891265869	0.847231388092041
5	200k	86.1815891265869	0.801453828811646
5	250k	102.477250576019	2.43143701553345
5	250k	102.477250576019	0.888084173202515
5	250k	102.477250576019	0.863504886627197
5	250k	102.477250576019	0.870631456375122
5	250k	102.477250576019	0.914174318313599
5	25k	15.3378262519836	0.81060791015625
5	25k	15.3378262519836	0.703447818756104
5	25k	15.3378262519836	0.64801549911499
5	25k	15.3378262519836	0.692239999771118
5	25k	15.3378262519836	1.19602680206299
5	300k	121.139253139496	2.56286382675171
5	300k	121.139253139496	0.808807373046875
5	300k	121.139253139496	0.865258932113647
5	300k	121.139253139496	0.80843448638916
5	300k	121.139253139496	0.862049579620361
5	50k	21.92524933815	0.778138875961304
5	50k	21.92524933815	0.687203645706177
5	50k	21.92524933815	0.655278921127319
5	50k	21.92524933815	0.712099313735962
5	50k	21.92524933815	0.754432678222656
