cell_type	AF	AID	BD	BMI	Cardiovas	cd	CKD	College_edu	glucose_q	HDL_q	Hypothyroidism	ibd	insominia	LDL_q	Lymphocyte_count	MDD	Monocyte_count	Nrt_new	RA	RBC	SBP	Scz_new	Smoking	T1D	T2D_2	TG_q	uc
Brain_Non-Myeloid.inhibitory neurons	0.628045891315337	0.999997896511408	1.33332968465253e-17	9.41795003859687e-24	0.328395571383185	0.999535002174935	0.0922650038500475	3.47187274407816e-34	0.976977054446076	0.931659026829229	0.99999966560731	0.999537039823299	9.66304630236468e-06	0.999999614824956	0.999999999999854	7.2059644404279e-22	0.999999999998103	8.36259325491091e-17	0.999999993913024	0.999999998277178	0.435209075355442	8.48700862637713e-23	5.08280102820552e-17	0.999932029841786	0.167748345351007	0.976887824033828	0.999537756239912
Brain_Non-Myeloid.oligodendrocyte	0.65278954076047	0.888688766834664	0.0213831603748092	0.00060144294455534	0.808154939761589	0.822693760115529	0.243043920474085	0.00182465730453975	0.388767359340609	0.450300238156937	0.960799495665159	0.822857015119623	0.00302890023099702	0.954543338264891	0.996963542902571	0.00343286156180624	0.923580781397263	3.43138627887873e-05	0.914879272597696	0.716689644084893	0.751292194410449	6.40184004972518e-05	0.000140217220890085	0.870471589745073	0.403069916901876	0.386092235607935	0.822722434356907
Brain_Non-Myeloid.oligodendrocyte precursor cell	0.902049773067527	0.999858708473187	3.09608776653399e-07	1.09286841425847e-17	0.836728779347298	0.999983929549984	0.484234118773005	4.48933575139577e-17	0.975131884558705	0.956790647493045	0.999999981693212	0.999983966134106	0.00623892732933787	0.999999606023277	0.999999999990879	1.76577222855677e-12	0.99999999999977	3.8074330061337e-15	0.999999921753033	0.999999999937285	0.802509647353352	2.01545222587565e-15	1.95252400402672e-16	0.966153365320314	0.66007499323308	0.975492379478167	0.999983887982238
Fat.B cell	0.781736308743437	9.0934070149381e-22	0.94895421451414	0.998019288296275	0.570030676676237	6.85570846574922e-19	0.76356315629112	0.92729641238906	0.587734699059382	0.174578435825617	2.2079339677579e-21	6.40637805350665e-19	0.578409858061044	0.200197179090706	2.6039710450847e-22	0.429403450294535	1.15710642560005e-07	0.490403110653791	2.73030895563069e-27	0.648892642747739	0.957453478755144	0.838180156583038	0.855603035169506	3.27072590138204e-15	0.186148036616013	0.581971387352913	8.50534222257712e-19
Fat.T cell	0.447234851842777	9.80736476450793e-37	0.219178433138687	0.993211254768616	0.715364122142446	4.13605448771868e-24	0.884800477123887	0.90267738636286	0.992124707341577	0.588392585521907	9.20337903167928e-38	4.09090519849535e-24	0.818130056643023	0.717782080950069	6.17744430438845e-24	0.593556370199142	6.94103728055328e-05	0.90061321808697	9.00030139692601e-24	0.0628515992137527	0.998273667509909	0.946171290760146	0.970079359686326	4.94150076584229e-19	0.833703661235663	0.992310992535244	3.85542899324109e-24
Fat.endothelial cell	0.0711642585118355	0.950720708914907	0.90553767933353	0.905143955439644	9.76619497392753e-05	0.715215613547012	0.382538173289581	0.962198489367659	0.101829857558907	0.00846599317246763	0.904572849797225	0.715191893855956	0.922277205437174	0.310580792844644	0.00445319132311398	0.723113700186081	0.0471386659569596	0.880416457581978	0.726526048781853	0.988181270346587	4.76239446359772e-07	0.979366795960949	0.990942849579742	0.51428643113654	0.895817296837706	0.103062433407407	0.714575369204636
Fat.mesenchymal progenitor	0.195271628031306	0.999723844267445	0.966317846834361	0.605452646221318	0.630927391701804	0.753929950458434	0.812633898444107	0.98128621512782	0.573066881393822	0.816505522070158	0.99940018057536	0.754175567546639	0.83294967836778	0.92935948889363	0.999998508690765	0.679540126730154	0.997645066202102	0.860242645255039	0.971209751635504	0.999999462502209	0.000102685807690487	0.894467221977373	0.901099520254384	0.875505822473172	0.972975678723708	0.567617325789572	0.753611198289216
Fat.myeloid cell	0.96668985089986	4.42956918277378e-13	0.981434002083721	0.999999944889048	0.990264949796825	2.20915518995042e-17	0.822860659133496	0.999834388279539	0.433070388478352	0.00255428977195656	1.17937605124509e-14	2.13332282553135e-17	0.987382141019736	0.00113219203587613	3.43721351706478e-12	0.996688133636092	2.4634536720946e-25	0.98207598693732	6.58683889422009e-08	0.0260178849406515	0.999989636196817	0.993125763822411	0.997055587758399	0.00014627865325869	0.9945348827032	0.431959182799708	2.36883160507925e-17
Fat.natural killer cell	0.961026348230953	2.2694599769665e-13	0.981352708857387	0.999782072426965	0.991069185281795	5.66760775918418e-17	0.962427999647629	0.999943892237408	0.986413150199418	0.970061430805786	2.00287729133664e-14	5.62663762839104e-17	0.968560839049705	0.572491103760903	1.06608355024426e-17	0.999953847174665	2.56810320324261e-06	0.993977945412037	1.18025571025748e-07	0.607316213431408	0.999815569343341	0.999939223089264	0.990207372026146	9.44038192511366e-07	0.964830630790447	0.986408048088484	5.40964233441828e-17
Heart.cardiac muscle cell	1.37451188388599e-05	0.999314773386698	0.699897461430983	0.548048044998574	0.0370898011709307	0.999523945538865	0.0351141065015289	0.56287975259698	0.119695050889814	0.532011775970767	0.999711104368426	0.999525780219057	0.0376078488414605	0.618824946559438	0.99672246944149	0.673177822052448	0.997944847068486	0.861703340045299	0.999994327671997	0.770218312028804	0.0554822210512939	0.781809130174568	0.466192507578907	0.998238664745344	0.0847895754364377	0.121424546320895	0.99952624853607
Heart.endocardial cell	0.450312605674406	0.9992818260287	0.806495410747357	0.970159519071163	0.198262960862272	0.998405487509915	0.637882582003366	0.99997769214469	0.246860313856443	0.356228670050676	0.999924735324138	0.998410721099331	0.940505215377617	0.190324301179457	0.992717660503282	0.95116433600892	0.877765069600772	0.96709222323547	0.709935059906939	0.993207108130649	0.00145411231919969	0.987507048237533	0.950749845153861	0.823512986135094	0.99588077851047	0.249114690955292	0.998413475691729
Heart.endothelial cell	0.190490669446345	0.993492916180133	0.993501730358008	0.986599401911688	0.00321035786664576	0.962334753428128	0.405183515221944	0.964567073440034	0.51555665919194	0.107135522247585	0.981274135912313	0.962313049653569	0.900253329904994	0.668495198839864	0.0398550112181698	0.762875186755082	0.297689454075618	0.839487248866531	0.825952089152258	0.991549298803656	5.58601292901122e-05	0.975052417574262	0.995599406467166	0.679564776599139	0.730185923519884	0.518794479736711	0.962173913044524
Heart.erythrocyte	0.949034603562219	0.999983601847959	0.983385698138959	0.163912092562528	0.883805818773179	0.998321597740275	0.173783677254306	0.0992224597985257	0.975650670708876	0.976729946336677	0.999985063032499	0.998313557466985	0.414469779675225	0.99474453999636	0.999999853061024	0.0457941389639642	0.999980299025411	0.291775444233581	0.999893144159396	0.999999834573624	0.808839838674757	0.520321891530502	0.389353711514548	0.959552035265795	0.372285626523587	0.97577418431308	0.998338944971631
Heart.fibroblast	0.719664006441476	0.999997778934826	0.990348672442527	0.932875033317578	0.63678862136393	0.999876720170822	0.688674123772645	0.999992143764288	0.89166189613191	0.998327156433699	0.999999034848941	0.999877222720139	0.906431437047902	0.988842941791915	0.999999999097365	0.898191760180516	0.999997998767172	0.98745895206219	0.993038758191003	0.999999998301465	0.0015077985266253	0.993596712534515	0.987113382792595	0.946706363127129	0.938330336903884	0.890298895047456	0.999877241322523
Heart.leukocyte	0.898789774453679	1.16086375496334e-06	0.985734467089682	0.999998254034814	0.950609367898377	1.46577869228385e-08	0.739306590564434	0.999980647083005	0.177451091790185	0.00453173414890504	5.694474048485e-07	1.44626215152417e-08	0.930255641414344	0.0223538822365007	5.9467518552287e-08	0.999871357673621	3.30105900243447e-16	0.986831042133538	0.000308646221797164	0.156545540325835	0.99867735897864	0.996155104348047	0.999879939644712	0.000995771287147174	0.996185154822371	0.178670979513837	1.52381502135609e-08
Heart.myofibroblast cell	0.0766314376247349	0.998669757849054	0.936589877751709	0.124254403381045	6.85291186628249e-06	0.999782471815427	0.0217498504670196	0.751617475490517	0.0321521809460936	0.185210277244695	0.988341472042932	0.999782284304439	0.0914960464568255	0.651214654293337	0.519241796608263	0.582521467780127	0.188776061475303	0.76920287992476	0.978753474790892	0.995860688544257	3.46322881137686e-13	0.950723083023445	0.600630169344224	0.974517968549223	0.877819582756371	0.0330729277198088	0.999780944496473
Heart.professional antigen presenting cell	0.768648533376633	1.93803507071493e-13	0.932876010564961	0.975139500557256	0.984761199178414	2.03639598086393e-09	0.98475516135241	0.957011157460012	0.686433522622367	0.541914206408617	5.23943005770133e-18	1.9661429362378e-09	0.856071404441731	0.519422342698274	4.97946932955183e-08	0.729432036194694	7.90361999056462e-05	0.931912126814026	9.06394886801939e-09	0.706137578112238	0.999474678670446	0.72216311314964	0.952738651491223	1.28990782730694e-06	0.794825368492856	0.684413192525635	2.21148100046455e-09
Heart.smooth muscle cell	9.42581371702122e-05	0.999048357135387	0.546645802506008	0.0274551427440164	7.49028715000213e-07	0.999376697599151	0.00321200761343232	0.221934889108043	0.0903273578729061	0.184721647741367	0.9961949521371	0.999378124896094	0.0053124756642262	0.799306529403802	0.906529922395745	0.754843354555889	0.799930005839708	0.721911983143638	0.997749140642267	0.978137167018995	2.7361501449356e-12	0.915787474931666	0.434113736308971	0.997798406203443	0.927551451915573	0.0922394036299783	0.999377982014698
Kidney.endothelial cell	0.203735765758408	0.900508435010627	0.988258520361388	0.974458941135397	0.00202502947762549	0.862314121157978	0.264060719281012	0.99910061136966	0.568207824174525	0.204307014491229	0.899189385313384	0.86225092001838	0.850719950457378	0.460446860331461	0.0801679333321221	0.75137556757137	0.204195318724242	0.773597879153868	0.20917313085894	0.999489333708087	4.83680604239109e-07	0.914259442244588	0.919478692498831	0.372541074923552	0.958198048548912	0.570025444321734	0.861806499990319
Kidney.epithelial cell of proximal tubule	0.769178747135574	0.741317228324097	0.91441427431692	0.998283360669961	0.922962352799878	0.790546783075514	0.00477932598308058	0.997597419560074	0.226021093282626	0.626337727124128	0.939052634317378	0.790487931578528	0.673720242192491	0.234205046073541	0.97529490016521	0.879155005943565	0.754771386387075	0.958308254520391	0.892869141616899	0.82801677578145	0.984815659518172	0.952842981572168	0.991405905843766	0.733475202484808	0.807786100765309	0.226239422511866	0.790172603864922
Kidney.kidney collecting duct epithelial cell	0.939571158781107	0.339279972146769	0.697152089113913	0.420404508409863	0.00997547995133727	0.996066742487859	2.317976292819e-06	0.938511755238684	0.929183038327955	0.827628130931424	0.790374379259715	0.996065449001312	0.439771234375059	0.749637032814515	0.903768404337405	0.795127515278023	0.955430680155269	0.982278041597304	0.919900333355682	0.928290054207112	0.0171571729144643	0.842351705107422	0.933412564134354	0.871457372996456	0.442286980297573	0.928695228632577	0.996058497842644
Kidney.macrophage	0.807429027728821	5.07319369076237e-07	0.973163778921605	0.999977570833395	0.932447912949136	3.10013870406615e-16	0.476137938118252	0.998525411019881	0.19852170253376	0.0707901364576032	7.74948488863788e-09	3.02009716454987e-16	0.891132537786011	0.238988478008689	8.40117959603513e-08	0.970692096953483	3.36208629671923e-17	0.855415805995118	1.84327895793542e-05	0.245172143530635	0.999657250545101	0.994507420671331	0.999463566976508	4.87633073302103e-06	0.958511746610953	0.19810404591947	3.51668737260707e-16
Large_Intestine.Chromaffin Cell	0.665342040334046	0.980998778382736	0.0907898098277187	1.7131598649423e-06	0.00310995440749278	0.996963989932487	0.0999945229887202	0.000600607315874575	0.396360405027697	0.679840447666805	0.999731922154793	0.996985669345901	0.459659896050967	0.629083313832321	0.99995981158711	0.00529572887136242	0.999961694919546	0.00205912616386284	0.998886257013095	0.999648511642488	0.246815710484557	0.00692315385316752	0.0565781111859033	0.87625029172378	0.0171163514811119	0.394739069025738	0.997004548756271
Large_Intestine.Enterocyte (Distal)	0.951129654580554	0.594257396496106	0.6063225315526	0.999956694969519	0.815456637008873	0.886002992107371	0.608443384255816	0.989443994029191	0.906916359839296	0.957734262255071	0.978318356409159	0.885911955404585	0.996484412354234	0.019869775809613	0.876418380980381	0.999879523517338	0.873484294116565	0.999436395936179	0.860530531494908	0.318534737753364	0.627985886972476	0.975400104784607	0.827006537769759	0.666747149212745	0.976633280331555	0.907921714457465	0.885433147886236
Large_Intestine.Enterocyte (Proximal)	0.883718308821853	0.437519923175768	0.584833434268215	0.993840498810168	0.492244526316192	0.747886716023013	0.66419337879368	0.926992903146614	0.266986890948102	0.299801715060835	0.8747297820005	0.748117789414592	0.996530881609714	1.05855464563393e-05	0.619248227939181	0.99792723916112	0.687697613615329	0.99407176137288	0.851372917911558	0.0207839426814713	0.732694841822832	0.76271308077553	0.953054410619249	0.601327688882151	0.682985346249176	0.267303659769281	0.747776598559153
Large_Intestine.Goblet cell (Distal)	0.903577210135441	0.745367870809966	0.497635157215718	0.938035140632239	0.752382933771704	0.996943838777567	0.280973280458259	0.997349391406377	0.236213448879632	0.291663262438051	0.981039975905923	0.996948086042881	0.74485673668456	0.000906152254706145	0.99676408537832	0.99994240624999	0.992100144336284	0.965928497845993	0.798442141114402	0.00818914409138166	0.853506465250882	0.851062677988732	0.807581010542312	0.791387953295009	0.418185399753737	0.237844444702596	0.996917974509459
Large_Intestine.Goblet cell (Proximal)	0.763601349433092	0.627766560930123	0.698311605108177	0.474033340678738	0.112897832135905	0.95997013347524	0.201563030638671	0.843905277382908	0.252064269221311	0.1944699646932	0.961226675236282	0.959901353994962	0.613433020874546	0.00304835146438066	0.985325103928245	0.997168934989566	0.970199571555223	0.749183810983395	0.896660798333831	0.0184912678502415	0.418250505059611	0.559455280145676	0.456103551009155	0.813741932331947	0.0876043183931633	0.253357115131219	0.959414291249207
Large_Intestine.Goblet cell, top of crypt (Distal)	0.888043289053041	0.352199083730905	0.538522068047172	0.994595594438502	0.728310689693795	0.928581702037006	0.36843979847219	0.958800769141415	0.946334259097809	0.973436538093883	0.935541601136486	0.928523401152356	0.984932280842833	0.177005770482273	0.953557529989028	0.999438602269207	0.968478110556942	0.961138612740036	0.773484031074015	0.713365289589965	0.653266175259686	0.989443307116213	0.953950431195558	0.489275382386179	0.698703993543219	0.946854495386917	0.928241220163644
Large_Intestine.Lgr5+ amplifying undifferentiated cell (Distal)	0.898617403019844	0.972191774220189	0.787817399023953	0.81095370550594	0.610419031123327	0.999990501017803	0.0322940907532211	0.996940602764253	0.134703402909056	0.377024238350221	0.994742955361696	0.999990582550245	0.654255776491429	0.00707055030689971	0.999139536768358	0.995849651953539	0.998944060022704	0.976536668743067	0.951658879030415	0.0114786690962961	0.902566824590068	0.954850510506345	0.738725075133929	0.799360301014111	0.0861708180145876	0.13619201545065	0.999990511366454
Large_Intestine.Lgr5+ amplifying undifferentiated cell (Proximal)	0.618891237375369	0.995878297091205	0.720605277263887	0.853251251513515	0.561576215473243	0.999964666935848	0.200345590182311	0.993110206240339	0.213580035938948	0.737853913005743	0.990708529146479	0.999964908362223	0.775677810250255	0.000964470004465493	0.972703675203277	0.951756516082787	0.996820065596665	0.973552567147584	0.940845347536132	9.44360963179104e-05	0.805430082528404	0.851236669165741	0.809803112517816	0.874619053762188	0.0525743848768503	0.213189111242609	0.99996460672478
Large_Intestine.Lgr5+ undifferentiated cell (Distal)	0.713370647560925	0.992860284017117	0.738896744544166	0.950872290663915	0.903216297373109	0.999993817283618	0.100222665980846	0.997407047453677	0.269211600954646	0.561922358849526	0.992729679517123	0.999993853786318	0.878928228311986	0.00199686972511574	0.99985351513993	0.999564202246742	0.997713491781148	0.997277197220902	0.980872252138827	0.00630638394559651	0.919891315186631	0.980027915786797	0.809374705853385	0.84177135962355	0.255172503036855	0.270700837503148	0.99999378745734
Large_Intestine.Lgr5+ undifferentiated cell (Proximal)	0.624780070116558	0.942365266300329	0.890307422554938	0.945013543138191	0.589357125418696	0.999425250798422	0.301438251428195	0.997380165104957	0.508404614425165	0.750807211205852	0.930065842379606	0.999428591820219	0.967037909289379	3.29917494564485e-05	0.983529766937251	0.994036773714513	0.996725203382605	0.990816623959514	0.924693707933062	0.00389750451973862	0.771039915852501	0.940635145765719	0.910646412665018	0.84890399330804	0.220358220398836	0.507134349282628	0.999425509912917
Large_Intestine.Lgr5- amplifying undifferentiated cell	0.423386965298227	0.930827313354942	0.908557991974262	0.367742739563949	0.233854947116647	0.946965647407179	0.0724296969765849	0.819196987275473	0.388923546078497	0.966547092585056	0.845638370377469	0.946935322500153	0.955616306338206	0.00497267646704353	0.816472698762254	0.897150261544808	0.989304235676968	0.971640952922388	0.621560463292699	0.035258203372686	0.143110659665028	0.987671492636165	0.529185655905215	0.465956067158036	0.00861488025010023	0.391582136975692	0.946619202494991
Large_Intestine.Lgr5- undifferentiated cell	0.821730140114756	0.424366804501821	0.932399045028015	0.467656695796587	0.335059350030358	0.730064128560258	0.135053156522062	0.885861047303413	0.90358500005782	0.990802163009282	0.557089368434908	0.729894249444099	0.915238230948424	0.038112717750472	0.548129257255565	0.942603736045595	0.971973589065519	0.991815973591045	0.650121378780793	0.710190868705327	0.180192774509256	0.99424291481243	0.276454475447828	0.509668783788465	0.00398134731488835	0.904805573810016	0.728980174852754
Large_Intestine.Tuft cell	0.133303768773048	0.00562507594298782	0.251021830677355	0.00271240550449262	0.00146144445888552	0.000594901175032838	0.00809883079288892	0.0654615367951765	0.0206172226963237	0.043205543840125	0.0213874209560726	0.000596046589658884	0.492495878539883	0.0120965126617733	0.318399680020151	0.435235403236751	0.195160827005949	0.42797455938198	0.00349048680982113	0.078155357334368	0.000804851161797401	0.000605585559540364	0.0221940545075576	0.000231080897143717	0.19305849602407	0.0205180928586639	0.00059368336085923
Limb_Muscle.B cell	0.54419702252745	1.91498517758233e-21	0.722019478972905	0.971960922424929	0.488600526196942	1.01016498874834e-23	0.752357708582791	0.822424824876986	0.241781105293103	0.18640526800919	4.90825416040821e-22	9.66450453558222e-24	0.473758775574598	0.0469655001362467	4.66061863126543e-22	0.405165171258474	4.43811622771603e-08	0.323222006788268	3.05324268160851e-30	0.10357756428248	0.904118434074629	0.183064221977575	0.642932415822683	1.94526775387937e-14	0.051397981841181	0.237657094658752	1.0904423866526e-23
Limb_Muscle.T cell	0.340519259271267	4.72648399724751e-29	0.0313161618704562	0.985999789828754	0.327968492492489	1.27167516038844e-17	0.243954171707485	0.917462102201938	0.844037072546739	0.871033205772913	2.87027807418051e-27	1.25865332197945e-17	0.687669647546177	0.43371363716252	8.43959127274111e-16	0.22054186150718	0.0013128777119533	0.491296311940391	8.05833904228876e-16	0.110330006972124	0.963217142967836	0.475980254417131	0.767693883130875	8.48191212151001e-15	0.563820462967578	0.845981803693012	1.19054398082113e-17
Limb_Muscle.endothelial cell	0.0521200981375722	0.771127443965597	0.818947332972752	0.923064786450602	0.000546370511892909	0.202886796818504	0.156191288050729	0.95782666880255	0.376571569825991	0.0638188949861108	0.653479437558375	0.202793446254417	0.812110674664881	0.330631025618858	0.00205555020247113	0.756773707516962	0.0127127970836428	0.873293632053489	0.522130875365348	0.989746679047644	5.18891407402847e-07	0.987619221442268	0.998776813787385	0.31947468920544	0.822494413684834	0.37701592878513	0.202116419164053
Limb_Muscle.lymphocyte	0.783217368846484	1.43791507316843e-26	0.721416987135886	0.999998756308643	0.842011656369118	4.87747669704369e-19	0.777831105423721	0.973272208257415	0.665023873702652	0.73377622549439	7.80114943606581e-29	4.73256576948999e-19	0.506449295613262	0.0520455107162238	1.85414674816071e-17	0.871890681486395	3.30194786396784e-05	0.757256541708152	1.38934732147541e-33	0.719279037492829	0.998955453060985	0.958578497986445	0.867718328488895	2.4226522045044e-12	0.321285493375332	0.658836840211401	5.03261579708294e-19
Limb_Muscle.macrophage	0.930646377909134	3.84971555828359e-06	0.981509432215321	0.999999779578682	0.998707558944765	1.20438991837974e-10	0.559720188537464	0.999988587355843	0.283373168799984	0.0234343827463735	4.69272381955058e-07	1.19254979170319e-10	0.988967632142673	0.00115872947028808	7.13577984212637e-06	0.999972044550854	3.38510667704665e-12	0.996159893055858	5.34705878976147e-05	0.350901532093207	0.999903328241694	0.99843438956695	0.998950226835496	0.00243973883071506	0.999761738508198	0.283311348247666	1.21151727235478e-10
Limb_Muscle.mesenchymal stem cell	0.60789913453373	0.997303588119226	0.995617716264977	0.955990092809892	0.951913281217122	0.75386516538659	0.762641077494111	0.975619722554384	0.995790576757904	0.98294496919123	0.997790610682433	0.754262010372067	0.821344023482666	0.984407871235422	0.999996406588098	0.750373096543608	0.996462597100251	0.962782374587417	0.968706558281846	0.999999999757895	0.00474704695974019	0.999075268993576	0.983855233454343	0.777058149553374	0.994720623234914	0.995736486990324	0.754341870244858
Limb_Muscle.skeletal muscle satellite cell	0.0750761511255383	0.92396776351195	0.90343484392739	0.399070668862737	0.790331434423108	0.041151988705595	0.679334512710596	0.748126571863199	0.966817110907249	0.896860587524727	0.715754120142187	0.0411048832339112	0.395295884978974	0.906774077204753	0.821352042467848	0.263314103366901	0.488866449359381	0.865925244839791	0.966048212843263	0.947283700585511	0.106004707756458	0.760865669480217	0.79091969592612	0.555092823181608	0.533266039386276	0.967057299993997	0.0408822673546356
Limb_Muscle.skeletal muscle satellite stem cell	0.142487417796104	0.903415571382083	0.906455231364187	0.538287879021043	0.711100842753416	0.0583697781756354	0.832287546802569	0.819265425010096	0.930606736030266	0.930636757076546	0.554972183709763	0.0583873105720398	0.30630095360565	0.900188731272909	0.66282601227392	0.576749539018907	0.353749894772068	0.956643091355255	0.940380676388863	0.961138676056742	0.171215606101208	0.745726355569486	0.694936290409485	0.745913956429987	0.54128769110188	0.93087550960361	0.0582593197290598
Liver.B cell	0.84582070997032	8.99093619169456e-12	0.620201966894562	0.9908265139657	0.302282043608304	7.19549148711262e-07	0.65813612350922	0.954615532451133	2.84106703899144e-05	0.000217057723801255	1.06384595991118e-08	6.97092597842974e-07	0.725776295901301	2.9858034473825e-06	5.99310328383829e-11	0.780354240885765	7.305187249146e-06	0.786511460520018	1.39505729316265e-12	0.139919973717984	0.987992397213163	0.986422729373525	0.943705174381521	1.81337384451681e-09	0.367159269390503	2.84195603883137e-05	7.90865485298173e-07
Liver.Kupffer cell	0.979866332462764	0.115424008600385	0.999177351222391	0.999996205393026	0.988096066182258	0.206983957899673	0.480930256409659	0.99997737157478	0.000271399861753489	0.0223361087390921	0.330499255682706	0.206834939811857	0.943305501273821	1.72156096093146e-05	0.221855903123791	0.999062194853607	0.00418867156539351	0.944522004392185	0.0657259097035909	0.641349532046115	0.999908277089677	0.999936795783082	0.992509599459014	0.115453552179983	0.998801040437688	0.000278521514117649	0.206572768420991
