cell_type	AF	AID	BD	BMI	Cardiovas	cd	CKD	College_edu	glucose_q	HDL_q	Hypothyroidism	ibd	insominia	LDL_q	Lymphocyte_count	MDD	Monocyte_count	Nrt_new	RA	RBC	SBP	Scz_new	Smoking	T1D	T2D_2	TG_q	uc
Brain_Non-Myeloid.inhibitory neurons	0.615656600347755	0.999999992698886	3.0138255305521e-17	2.77379788655841e-18	0.516847840496284	0.999957810620259	0.376423151231201	6.46734483702638e-31	0.983077688700341	0.936565992234662	0.99999999860515	0.999957685804369	1.41901297490278e-06	0.999999859301007	1	6.52519871049224e-21	0.999999999999994	4.17151239324519e-15	0.999999999853864	0.999999999909582	0.614519319523745	1.28702114966966e-20	5.65946020954834e-15	0.999895718212484	0.248867171795743	0.982816046529663	0.999957934800865
Brain_Non-Myeloid.oligodendrocyte	0.880834649777947	0.907390815223811	0.0127325583350802	0.00238914318917198	0.608084697362929	0.844088559858102	0.443688264478264	0.000902927584652201	0.45375677347756	0.308870636381425	0.979040665732093	0.843899339589271	0.000451894634895095	0.879871969547607	0.999748440161422	0.00740386824735266	0.971275018549958	0.000102557776058019	0.798008565733957	0.787504978660304	0.333907931928887	5.97808131274013e-05	7.94640926631412e-05	0.739242824238892	0.531600001531756	0.453713746314303	0.843937428965866
Brain_Non-Myeloid.oligodendrocyte precursor cell	0.889480190812284	0.999899945395206	4.91493975860641e-05	7.54737811804783e-13	0.955460316083022	0.999995534993797	0.969613487428758	2.03736064801297e-12	0.990637723972312	0.992870727085274	0.999999998792945	0.999995515347383	0.0094473136009725	0.999999926138503	0.999999999999995	2.46738259735603e-12	1	5.3915294156698e-12	0.99999956815719	0.999999999999927	0.858192505590906	3.98146791081839e-12	4.36568175108085e-14	0.998849676094182	0.777598727462835	0.990560557663214	0.999995501691169
Fat.B cell	0.654951300998681	6.72975962437258e-25	0.701601310007002	0.990935575336453	0.512936685545356	1.36748195838579e-20	0.267453436945171	0.899977151387386	0.19986570652632	0.0376541602543703	2.68618688847727e-24	1.35959590363657e-20	0.464557809916629	0.193187086050647	2.99663668005956e-25	0.354424768852842	3.56250791672469e-09	0.204339638443623	3.25857458727202e-30	0.294466305603223	0.974061622142159	0.403429382924823	0.773027417089476	5.12688381739013e-14	0.156834381389952	0.202337744074314	1.29872908047481e-20
Fat.T cell	0.560358032940693	2.35895219026621e-37	0.491673375844654	0.989579010414652	0.950676399885354	4.50377236914109e-23	0.637789651730156	0.873975681902164	0.950125884671617	0.587984060280653	1.35320052168388e-38	4.50954743370492e-23	0.878074467751538	0.817117428715489	6.50360265356084e-27	0.352733090361468	3.72461363964212e-05	0.533758199230565	1.40753099947635e-24	0.0519211315701289	0.99889364533022	0.930130020882924	0.924181735199808	5.52666141505434e-22	0.712858034765098	0.950580040460753	4.29264024766996e-23
Fat.endothelial cell	0.194743174312314	0.970246361992429	0.988276495591933	0.951883198170658	0.00376569165184684	0.792930704990394	0.432401701077175	0.993576947828443	0.153471550559164	0.0145698341492906	0.901533254746905	0.792707364514406	0.875551415287474	0.237647260507441	0.0157200371367602	0.745840306648922	0.0204300263817802	0.857955187664003	0.658844394813291	0.934369521432159	1.21086260874498e-05	0.958142560584256	0.984489440352715	0.630154564841684	0.730474011178702	0.155518429783165	0.792206428152963
Fat.mesenchymal progenitor	0.294796255550252	0.999921451232488	0.976100880252925	0.847322939419272	0.878670726379332	0.822231478709022	0.957244657775091	0.983334367445822	0.87739282170296	0.966571005484838	0.99949702077562	0.822011035991375	0.558532867549748	0.93398384342999	0.999999907901674	0.693757726697066	0.999350875906136	0.859031250135413	0.991872513275797	0.999999977397595	0.0242972802318878	0.812439297655073	0.949022267651948	0.955349431213717	0.979754773624683	0.877194261135455	0.821917841360263
Fat.myeloid cell	0.83475309554485	3.838957200944e-14	0.98697614119017	0.999999830135176	0.873205364864235	2.96351237066271e-17	0.314652208876086	0.998571294785069	0.0365954557100883	0.000340864162529358	1.58299245843309e-13	3.046548839944e-17	0.939707670004928	0.000443285433323926	1.02118035186072e-14	0.982041708009211	3.50314577599618e-28	0.684799417927757	4.71751172914729e-10	0.00121707335111616	0.999881950699479	0.966088794627426	0.989799582060797	2.8120702379999e-05	0.995318232055812	0.0363015042888296	3.16068023544508e-17
Fat.natural killer cell	0.883544347772629	2.39250860922895e-14	0.99941198487496	0.99995213395275	0.995484378085888	6.25608572460691e-16	0.785772260451697	0.999738630177203	0.905918581165269	0.987974610057504	9.35473468552989e-16	6.24399304064946e-16	0.964606675115949	0.5326744603752	7.69521278734824e-18	0.99999015840946	1.61065894929925e-05	0.987912419658111	1.77366649117774e-07	0.423883719481467	0.999771526730165	0.999402201527838	0.963891143241482	4.92035164267386e-08	0.963939578304629	0.904931490355978	6.1317616212772e-16
Heart.cardiac muscle cell	3.88078066400557e-05	0.999292419462786	0.438052891877724	0.561113790050875	0.236849895842356	0.999282419711568	0.0659969716898355	0.499046353159157	0.219555532303138	0.565833044499759	0.999968091659571	0.99928028789832	0.0516006910591853	0.614211270296692	0.999394499116831	0.61497855192532	0.997277360088918	0.596622351842265	0.999824293172909	0.694460086511944	0.124803892564567	0.567593646430046	0.43751839215853	0.955146005142137	0.0695063947937348	0.223608263588231	0.999279764042127
Heart.endocardial cell	0.47409292549423	0.994927326289196	0.969531022232034	0.989777178305451	0.540369608926394	0.995457685880063	0.729402324664601	0.999935111759935	0.475078597718959	0.581857033195343	0.999475027832958	0.995446539251738	0.922475904113603	0.339895070646922	0.99840745251837	0.928225002708654	0.886071391203657	0.854350964865262	0.672009209491023	0.996262644939376	0.00832467321313667	0.990438361131092	0.99299908814916	0.760543916675774	0.983403683818049	0.47936062136885	0.995446593078531
Heart.endothelial cell	0.371217018629868	0.996277272538166	0.99986290519284	0.985540578866771	0.0681570917293336	0.960093198358331	0.506421151695635	0.997704565046752	0.597220245583288	0.123449539025133	0.966998276969852	0.960042285684318	0.839565687549919	0.679722521333293	0.0920128687045533	0.811366527679808	0.137768085667299	0.8466893814373	0.82287590299256	0.973383899897434	0.000334644054207738	0.953750198506779	0.981593825237761	0.870138493351274	0.547065218121791	0.601545659453539	0.959984098313923
Heart.erythrocyte	0.987038084563579	0.999982280179351	0.963101747788294	0.411143174700146	0.965978476418281	0.998705554117096	0.05737642181246	0.294144043736778	0.983137458207949	0.993081268699168	0.999998676087699	0.998703259554239	0.323136907770668	0.995528291859597	0.999999997061163	0.0403045551886929	0.999995325925968	0.238543952134335	0.998858900988448	0.999999825282469	0.798215627763451	0.555987104740756	0.427211743666708	0.826502897488139	0.424984948349955	0.983925423914861	0.99870276351784
Heart.fibroblast	0.813639913492779	0.999998315308157	0.989758718006801	0.963768770395735	0.886070199364336	0.999863503170677	0.850647950231884	0.999928299246689	0.969769007078229	0.999885728658705	0.999999115009792	0.999863001714744	0.848820183119173	0.981999149600121	0.999999999597783	0.862303283134358	0.999998379888933	0.979548671320325	0.997841138815226	0.999999998300481	0.0527383381722288	0.962897885002473	0.978589576244039	0.918744697181263	0.947533605290935	0.970893861122053	0.999863220930431
Heart.leukocyte	0.795659419559296	3.94035632743866e-07	0.998533948980542	0.999998616955208	0.667831272042678	1.3894929498354e-09	0.514478029339991	0.999905190810293	0.00804291384802944	0.00144252755010015	4.22187173849808e-06	1.43256266488459e-09	0.894257973890215	0.00878804909852442	1.95697922130966e-09	0.991620234510378	3.17857188569857e-17	0.82455337902996	3.1364767836939e-05	0.0396309021825621	0.991660558822683	0.979543635181899	0.999268744303752	0.00035390478367886	0.992827306326244	0.00830238547676291	1.4863875582276e-09
Heart.myofibroblast cell	0.121097309136404	0.997617429837655	0.955836354333639	0.149919881572011	2.18781791379793e-05	0.999755761836403	0.0250901250580993	0.597172905960362	0.0619995895959585	0.427134436663975	0.995291440449895	0.999755249347854	0.344578376620933	0.798618037711477	0.768753262292367	0.432276617000867	0.30055189987015	0.622832737788486	0.971675201468487	0.999489830673925	1.78830352819006e-09	0.895456341720745	0.557257923940859	0.99050745457009	0.700783248346853	0.0634690848901168	0.999753526343945
Heart.professional antigen presenting cell	0.517311695996095	9.67597764394079e-16	0.897507107702913	0.989386909442468	0.932362957426981	1.65879391509011e-11	0.880181782368036	0.984558612000516	0.460410331747367	0.714812219476668	1.19126970634169e-18	1.65405320647174e-11	0.64351910681975	0.545692710354252	3.72204517332836e-10	0.54107205552937	0.00011405332832042	0.541461461964165	3.74920446516763e-13	0.713648732801945	0.998786913009256	0.61780484987311	0.906250407760625	2.1555080964597e-10	0.747435341271769	0.454236855415902	1.64715289976547e-11
Heart.smooth muscle cell	0.000605719528779201	0.999979963218273	0.594875332403781	0.0263848201523075	9.95269466161363e-05	0.999464469360453	0.0188615506983536	0.160666899779952	0.179729964734295	0.324301682033612	0.999455128936209	0.999463841628516	0.0156757096062988	0.821623504680769	0.991550363589761	0.704868659481743	0.880585232666604	0.63673539182145	0.999125321273315	0.990737562295266	7.67840236263262e-10	0.657379213137374	0.442602476700494	0.999290090100613	0.759055001474312	0.183853018878171	0.999465430480702
Kidney.endothelial cell	0.400076776067323	0.913497110665161	0.995386343352309	0.945475349187763	0.0120879371702688	0.78018636023591	0.124770346353144	0.999399779292127	0.359836003321068	0.164341011324777	0.821832664920667	0.780058424475057	0.714497537730649	0.275283514507769	0.0693056593033236	0.766875927011182	0.14683075376484	0.574351005715277	0.243228511753749	0.996058009633403	4.3460830382566e-07	0.752913432897013	0.883992172402599	0.525566776786232	0.836201473919747	0.360221779150693	0.78000135774756
Kidney.epithelial cell of proximal tubule	0.789766213220686	0.762017752418301	0.806744997349274	0.976250005944153	0.41141924338941	0.895569959667256	6.85796037765822e-05	0.991536696822885	0.265298972325663	0.598642469950594	0.953448824598935	0.895512176810237	0.235310345685086	0.146329449342821	0.836803081612132	0.895084188451272	0.699046579293774	0.910677583991173	0.797858586305494	0.551826793441035	0.849466653970379	0.920066744709543	0.984597783050332	0.829097738905497	0.443253513298128	0.270349191180585	0.895676401274747
Kidney.kidney collecting duct epithelial cell	0.921672508986527	0.63185178274995	0.721982907748327	0.524057562387401	0.0263401183588403	0.9528039619472	4.10156428021253e-08	0.939596199301139	0.955641653921407	0.87436542095689	0.923798489152934	0.952775759537654	0.649702355663678	0.773979877894924	0.929037349333917	0.880157090563383	0.983506718297143	0.991765927235659	0.933485851199594	0.962336061575201	0.0313356734930392	0.918038324331126	0.868358646207416	0.796812582556671	0.478335990987488	0.956138489592665	0.953061562484592
Kidney.macrophage	0.702041482030958	3.10034016136689e-08	0.997484705871083	0.999973979093467	0.691309593378148	8.52553309881005e-16	0.125756254080479	0.990883852790079	0.0216971534168299	0.049280720957774	6.99014881063726e-09	8.78867715625648e-16	0.829171661960437	0.0310140879119823	1.48494573447006e-09	0.822480446966218	1.38327480735035e-19	0.60553559983707	9.95371224215712e-08	0.104018812709417	0.998983088756623	0.944358870225518	0.985975799093346	8.20636394357054e-06	0.960598773406498	0.0219481261216954	8.95627505171929e-16
Large_Intestine.Chromaffin Cell	0.55473871388815	0.993716539651332	0.0208162567104907	9.33298413623208e-07	0.00231381716731827	0.999140386596121	0.072638301343853	0.00695524925023902	0.519923760034347	0.64757733248069	0.999681153730919	0.999138632026814	0.267158665474527	0.613260803843982	0.999942711528179	0.0893820451661176	0.999988012519806	0.00913694731015153	0.9999351178101	0.999602906320938	0.130638709682552	0.0157540348115338	0.0648367081955244	0.836236232048676	0.00388566801370481	0.521863650259799	0.999137723166135
Large_Intestine.Enterocyte (Distal)	0.916218392877584	0.570973009428023	0.681043885741294	0.984528187794876	0.59784443816945	0.743565203368028	0.321076981138182	0.998916272343645	0.629853978242662	0.673177038456106	0.817086313348523	0.744341841709237	0.997060639643754	0.0107185269690476	0.83963061330438	0.99998953683623	0.793953121360261	0.999106598287814	0.981127196341151	0.116183316161752	0.67288718303517	0.981052832933282	0.7775961019099	0.798083229215776	0.756200285231677	0.633675639984804	0.745014646296772
Large_Intestine.Enterocyte (Proximal)	0.682586506023379	0.388428900150219	0.407442271747415	0.927088684314802	0.240664612605448	0.600432903718144	0.499728235077933	0.983465536819747	0.153003046118021	0.0741049030794902	0.629662525511128	0.60068279011784	0.981175521697657	4.56867260872293e-06	0.520553103988985	0.999770989074201	0.684408482455654	0.996895230972646	0.919531409215299	0.00397577244701309	0.612460386664341	0.777734475414694	0.960317094904371	0.498625039273996	0.401131494303668	0.155256387714722	0.60129792315094
Large_Intestine.Goblet cell (Distal)	0.600066368507813	0.62459691931969	0.315556077851941	0.341749236802191	0.225332926002246	0.982086936024776	0.264628084734172	0.981193178579734	0.210201263758839	0.0484463262825344	0.813247236313861	0.98217631592281	0.754322564856765	0.00074982548333518	0.968377981244969	0.999977555801157	0.96625925615529	0.982743665243447	0.904273552113045	0.00160007497510101	0.326974782375084	0.861301352568455	0.855707753973418	0.491616027421649	0.112128868253934	0.209237388438618	0.982268907509433
Large_Intestine.Goblet cell (Proximal)	0.542299187932645	0.536445805900079	0.57270880843774	0.0844324032078087	0.0258491212861146	0.920678017053584	0.202126051880691	0.771368699499747	0.342537416584779	0.0510327574860927	0.767482286683406	0.921061584752304	0.364218598628324	0.00378373032727145	0.959785035823057	0.999385802371423	0.975421385367903	0.908709121182248	0.943659886961656	0.00800273997524355	0.134697684613362	0.720885326568803	0.708556427178822	0.653482409380495	0.0227421420179233	0.340753637687992	0.921438160436619
Large_Intestine.Goblet cell, top of crypt (Distal)	0.675040290439198	0.246705436650648	0.584776208862366	0.485044388913183	0.274601339306589	0.806274037535204	0.101175746626135	0.977335402844046	0.756918617227941	0.572574844621588	0.531911343344698	0.806129974957206	0.986968217512091	0.210029216872612	0.767087658098762	0.999747971434855	0.928895183364029	0.991132605251735	0.844095330849233	0.264113183682733	0.456944197170683	0.98577705506588	0.950853885408798	0.38371913290438	0.326977815493672	0.75818373462072	0.805796431206638
Large_Intestine.Lgr5+ amplifying undifferentiated cell (Distal)	0.779578554510872	0.960883988057754	0.738789340125289	0.48963264933756	0.207722714749587	0.999995022243104	0.0993190568819557	0.992914890056204	0.326315051395457	0.267832623306977	0.977438509522887	0.999995053657554	0.643882682130565	0.0054428551918249	0.997171465786664	0.99923049315192	0.999274218880981	0.993919543710029	0.984248851490404	0.00780862082286524	0.553927881684514	0.95152977159277	0.814210113968974	0.593926443632787	0.0398728052304955	0.325764212650285	0.99999504874285
Large_Intestine.Lgr5+ amplifying undifferentiated cell (Proximal)	0.396604251618779	0.996140458250642	0.457947876335427	0.675301910395746	0.116601556865809	0.999975611775358	0.326725077153343	0.992446428348559	0.266591889471784	0.612008211191052	0.977623958487745	0.999975456649311	0.638740061039163	0.00019259491020191	0.963413276044993	0.987183418373575	0.995964388847879	0.996403708669781	0.990048948929423	3.26474996413746e-05	0.460997279611257	0.767133641437943	0.754986569799231	0.881395780343498	0.0161230268903449	0.266673502730866	0.999975231600285
Large_Intestine.Lgr5+ undifferentiated cell (Distal)	0.451283365450209	0.994070802325343	0.577620143437388	0.744704213482839	0.610748830489296	0.999989860760942	0.101030461679839	0.997590908181957	0.358409347447435	0.268745800122321	0.971450179422002	0.999989918250396	0.903721083444394	0.00042224455476048	0.999098926526099	0.999621194031851	0.994932207577845	0.999091242647522	0.996517957852769	0.00310361431897685	0.696647149614847	0.978132545453508	0.735452428085856	0.656487396337815	0.0464914309302729	0.360255657449414	0.999989975565146
Large_Intestine.Lgr5+ undifferentiated cell (Proximal)	0.322461611039221	0.924218172482104	0.58673718869797	0.839191005152727	0.0980343182481771	0.998973140249408	0.370897760291522	0.997301903465603	0.428140968900851	0.467140978726927	0.836529603764412	0.998968692592673	0.907731011748495	6.3563441307998e-06	0.954910181863556	0.997318164122448	0.990582767753118	0.998709587473891	0.983279946111837	0.000857448097179105	0.405562007252221	0.916411741986949	0.919655401143632	0.747579761031604	0.0389570345568681	0.430873308771533	0.998962466462898
Large_Intestine.Lgr5- amplifying undifferentiated cell	0.280648984362623	0.838930894063753	0.837199235460239	0.0916539355455785	0.0240220011814837	0.965105493328675	0.175069869855526	0.745017768912437	0.250344451868481	0.798750585348538	0.624611898840896	0.965079521614884	0.902252217262206	0.000524861358573612	0.604976612797308	0.964806017842043	0.984490415635462	0.982676897324263	0.6464141280991	0.00558960360145809	0.07658907293109	0.958798532216293	0.531640915570849	0.479413674831426	0.00176792402419737	0.253928157758773	0.9650811662972
Large_Intestine.Lgr5- undifferentiated cell	0.810939679091582	0.206404071743973	0.83472440836024	0.198388263660635	0.0476093073568731	0.699442314450765	0.110399932812461	0.846106439783368	0.759125674277935	0.867851101377833	0.216668257785836	0.699141469461135	0.803662994828754	0.0236945468060344	0.325512972031109	0.973447615888689	0.937044222335078	0.986147945309204	0.480219263426128	0.432219716134794	0.095295764789357	0.978674134044348	0.455089884433524	0.263269543526595	0.000519935060615577	0.764501525728621	0.698159422384283
Large_Intestine.Tuft cell	0.210850231778113	0.000940859768692581	0.0561246167275049	0.00204089276025166	1.17816480367635e-05	0.00103887336115152	5.70285762503339e-05	0.0517882809149789	0.0517726714451513	0.0190858813924719	0.0404750152951197	0.00103527247505192	0.508638833812126	0.00902488519425476	0.397050391945899	0.398322790024722	0.248111025101095	0.147280393508179	0.0016501896760851	0.0914419068691608	0.000124871844426146	0.00037650729239481	0.0419406530887486	0.000864521851314663	0.00702625869553754	0.0522398083538493	0.0010258397592247
Limb_Muscle.B cell	0.519670464467532	2.42204229333392e-23	0.188152019359335	0.955532253498889	0.331145025870618	1.10180477800533e-23	0.296999215415198	0.676938374484141	0.0439805343944594	0.0571020245153451	4.46040314110323e-24	1.09557876210282e-23	0.432305871364298	0.0680904917758397	9.41714402790856e-23	0.351620641012665	4.63424932928322e-09	0.105973902865696	3.87240339275843e-32	0.0204021073450895	0.904290386996701	0.0291651134030838	0.52788743515083	6.92619673976772e-12	0.0558148709950919	0.0444455778911348	1.05745082433761e-23
Limb_Muscle.T cell	0.348804935673625	2.53864180438139e-27	0.102706945680165	0.983926584779929	0.798822095514737	1.8235887228012e-16	0.0319362390730242	0.900330061741633	0.80081810945615	0.937024461856432	3.42902014733764e-25	1.8181483788983e-16	0.771735367588403	0.598971421915857	1.3201664689578e-15	0.0550540833064516	0.00206861716349462	0.266547193535976	3.57667610797752e-16	0.146374408959027	0.979053331837969	0.620495224780216	0.419876428354156	8.69943494453458e-15	0.455314603173212	0.799626138928385	1.75570805368804e-16
Limb_Muscle.endothelial cell	0.123361577320322	0.850243646473957	0.979153181609424	0.965840116459699	0.0278839787890046	0.412452572616653	0.390221460359619	0.997622230783827	0.466556402677638	0.0962123135475095	0.688541650635793	0.412146537275723	0.779185127922042	0.137919170436586	0.011240326276551	0.781159538759543	0.00481071903267432	0.858720439759213	0.462294581387789	0.950994218783345	2.31893616916086e-05	0.965777538079118	0.996102302730146	0.434879169476635	0.695016032065018	0.468045790074542	0.411061331273746
Limb_Muscle.lymphocyte	0.496861659767244	2.53426293646307e-31	0.301421635927854	0.999967027353748	0.863226529721969	1.45056213985223e-21	0.414595581529907	0.946297512095267	0.334866917762868	0.409654316436568	1.79101399002631e-32	1.47458793805495e-21	0.44649654043475	0.0588958118021708	1.1635684087578e-20	0.787970357135254	3.57094761555353e-07	0.379565673323313	9.08209716650213e-35	0.176839253142976	0.999059323456005	0.730190784638644	0.761951833145839	3.87376219891548e-11	0.278760391316273	0.334922657004688	1.50762195485517e-21
Limb_Muscle.macrophage	0.742045314328221	4.24830340130798e-06	0.992018013079985	0.999998524061725	0.937556878201649	1.34117136094109e-11	0.456015495393868	0.999840600822797	0.0136155667450604	0.00741528869537372	1.02492737905359e-05	1.34116834045786e-11	0.936528895421794	0.000157052882795461	2.95702041841118e-07	0.997910776891095	4.06114528602744e-15	0.910665023767084	2.60636430740241e-06	0.0335762975247914	0.999571755789686	0.995721399020092	0.99706136627375	0.00129209640938393	0.999400320942442	0.0136762616662119	1.37318951141741e-11
Limb_Muscle.mesenchymal stem cell	0.705270373854504	0.999242291256297	0.997225026324136	0.988610648033874	0.998252023081498	0.848807563028064	0.945182031166309	0.986046890321164	0.999480523604762	0.999057424329899	0.997775833362221	0.848561006711784	0.856269538505959	0.990691547722812	0.999998602512143	0.794711024899423	0.998214025449852	0.944644170981863	0.993596852556401	0.999999999996274	0.223719401551841	0.998359738223787	0.988171948247487	0.940983177339185	0.992071278985564	0.999483371075116	0.848524108115996
Limb_Muscle.skeletal muscle satellite cell	0.237962524514508	0.80591388445371	0.947109734756415	0.353455940682168	0.955869092024166	0.0904019122609441	0.79206220194042	0.496013068604172	0.928144276325651	0.877353245866004	0.726553433048836	0.0902657179968021	0.32585494977962	0.977021761807206	0.858190185615118	0.0713086041109978	0.479458876787323	0.45467600253444	0.981818740663167	0.982365846555696	0.278618115127351	0.909043314833836	0.78799781326483	0.828514163646482	0.54401878940365	0.928095905076288	0.0897710983974047
Limb_Muscle.skeletal muscle satellite stem cell	0.328197844739316	0.66533449937601	0.936440344621244	0.491585069576739	0.899861394993969	0.14108063960953	0.869810728375171	0.595838939340493	0.832346868030627	0.888951546850924	0.576108183102191	0.140949159716327	0.209033280836074	0.969943312687985	0.677211071600035	0.268911194746342	0.304728092030733	0.696159694567112	0.933739711618546	0.975171882021379	0.331966642710787	0.864449816803369	0.741522297662029	0.804562112712301	0.516754955333587	0.833400438089328	0.140469885663245
Liver.B cell	0.774848275697371	2.61118267478517e-13	0.426822477108885	0.94408829640124	0.175178070654787	1.36783492472397e-07	0.206642370331366	0.987605244047596	4.78614465900622e-06	1.34506950822055e-05	2.8602993062306e-09	1.39371566571019e-07	0.745627902085954	3.20277209220469e-06	1.37571143401991e-13	0.852322698748503	1.17520579235428e-05	0.256138004618628	4.43832172119872e-16	0.0599715591349773	0.97546563146395	0.788072574222835	0.866866141767911	1.37188835543295e-08	0.303797446909656	5.18551714485054e-06	1.4034462706537e-07
Liver.Kupffer cell	0.951112897009585	0.0100541322116844	0.999927375524827	0.999995034736024	0.930889771833869	0.0448039544813894	0.261399136717626	0.999989551996478	9.55531422606486e-06	0.00322378005723027	0.150889149882665	0.0448891565731879	0.890181039531545	3.58634190276017e-07	0.069984666287515	0.99138331965552	0.00484715887967339	0.480338794617453	0.0111296456022965	0.596786081434965	0.99992778588394	0.997946169795954	0.996270485695709	0.17532277406164	0.997471544442903	1.0201737177597e-05	0.0449737196957358
