cell_type	AF	AID	BD	BMI	Cardiovas	cd	CKD	College_edu	glucose_q	HDL_q	Hypothyroidism	ibd	insominia	LDL_q	Lymphocyte_count	MDD	Monocyte_count	Nrt_new	RA	RBC	SBP	Scz_new	Smoking	T1D	T2D_2	TG_q	uc
Brain_Non-Myeloid.inhibitory neurons	0.661233671676209	0.999999992215481	1.75066740391359e-16	6.56222323070354e-18	0.661446082951693	0.999866218172005	0.381714114794415	2.12706127241005e-31	0.982968144573511	0.932415014221156	0.999999985992945	0.999866381465313	3.29160251579016e-06	0.999999363062651	0.999999999999997	5.3850878734758e-19	0.999999999999999	1.20091670243512e-14	0.999999999880887	0.999999999085048	0.729916559101217	3.96364415369042e-20	9.44999660677698e-15	0.99993767340352	0.279303871693055	0.983096099476393	0.999867354029962
Brain_Non-Myeloid.oligodendrocyte	0.860063285220031	0.920497153774666	0.0044992695247706	0.00564265690808422	0.749447200465187	0.859556656332776	0.588384521698886	0.00286270650949039	0.464809477814826	0.33701848796203	0.968693242133635	0.859422984132509	0.000651409282838501	0.841040012732605	0.999542448090133	0.0256710540033126	0.956967954081289	3.939562245607e-05	0.659180918217037	0.845355479998858	0.478193227867264	4.25239914945971e-05	0.000668250432049465	0.685364501734843	0.406321993749306	0.465819615811033	0.859746159673019
Brain_Non-Myeloid.oligodendrocyte precursor cell	0.94827164521494	0.99993279152304	8.33855441584793e-06	7.23204862559791e-13	0.956385680051226	0.999972409153159	0.929023264673584	9.76324903379903e-14	0.985260622623683	0.989994580896663	0.999999995688395	0.999972313513905	0.0161125047304254	0.999999625180702	0.999999999999886	1.70371065797053e-12	1	4.91517268374191e-12	0.999998271719246	0.999999999999016	0.81687828198976	9.85525392630115e-13	8.70850511002982e-14	0.998196228398588	0.78352251772845	0.985453517775384	0.999972498359483
Fat.B cell	0.672136534665974	3.00861175827148e-21	0.739583012312263	0.993852104921289	0.447321173560895	1.2991622077771e-20	0.262111515493364	0.896229649313654	0.336628696134908	0.0426188985118683	1.36708817988477e-21	1.34448548633456e-20	0.412253501974259	0.265957787862856	1.15683416170163e-24	0.276882642635791	2.68344010494311e-09	0.159153251728108	1.02808677107626e-27	0.312202015777166	0.978729507270196	0.451170696170203	0.742428418818781	4.83282826474407e-11	0.167665317735384	0.336181232398332	1.35328474153144e-20
Fat.T cell	0.586966509190997	5.93418474460256e-35	0.566117495374484	0.989517538144065	0.926019271608693	2.74558676766078e-22	0.498760622254188	0.913346873314299	0.976042653831171	0.507438260824101	5.03661075701224e-39	2.84269742793699e-22	0.865687464246436	0.799944636926661	1.32203610717528e-28	0.447194787467609	5.65435732916144e-05	0.467121337428271	6.14646439174494e-22	0.0455665161071357	0.9990431765457	0.904865062844397	0.920153537501578	8.19888818960911e-20	0.717743164530563	0.976267108437575	2.96763252183766e-22
Fat.endothelial cell	0.0946766362161551	0.991869775260728	0.97761951774605	0.946562475754645	0.0101411828193765	0.894387358090912	0.525105682447173	0.996313989611366	0.192880061284198	0.0320600505346233	0.94851384184713	0.894220597483853	0.90286934933656	0.366382888148787	0.0413820892347944	0.837490685755316	0.0491969484669368	0.884637404662229	0.717975119613234	0.970905179818868	4.76549535794829e-05	0.984506574001567	0.994806168326301	0.526674330995098	0.718368318674124	0.193841052801508	0.895211500270622
Fat.mesenchymal progenitor	0.230776852086778	0.999872407960331	0.987175339672921	0.858286233328292	0.845069555257947	0.855859221922768	0.941185746910599	0.984738908109802	0.841582953313578	0.971495474613369	0.999494080493361	0.855556905467451	0.708160710133332	0.926660960632553	0.999999929015003	0.743198517136772	0.999187973765822	0.878284393197818	0.997683585660749	0.999999981083834	0.0206285209470403	0.852271936777746	0.973660674713842	0.882384157164948	0.98588586449579	0.839864898987002	0.856554136287558
Fat.myeloid cell	0.811738704215779	3.84019928818288e-13	0.983510212571035	0.999999795955365	0.924215768763503	1.28792898117304e-14	0.718472787828638	0.99909749111768	0.140578379516378	0.000375637942520154	8.38421625240848e-13	1.27221958351291e-14	0.979227532755214	0.00173795030267502	1.11330553123408e-13	0.987648450275768	4.77751878143472e-28	0.767017882594465	8.65203759336221e-09	0.00586926661996136	0.999989895518193	0.980496727014582	0.988019844513101	5.83460271328662e-06	0.995238144444139	0.140374846785364	1.34596845614274e-14
Fat.natural killer cell	0.880679541349359	2.05458651363984e-14	0.998454677116661	0.999931990005455	0.994514073906	7.43046583700942e-15	0.629119547358147	0.999964979473346	0.926157134956581	0.967378243290187	2.9023615267392e-15	7.60582096975066e-15	0.958200778312463	0.606349222019894	1.88468877946086e-18	0.999989226582855	2.2681265031943e-05	0.985262823083433	1.81777032462133e-06	0.533327973895497	0.999930240614553	0.999029814561486	0.965865255885011	2.53660517225313e-07	0.969291351061362	0.926129018388755	7.85201975193397e-15
Heart.cardiac muscle cell	0.000161090883464968	0.999671982381112	0.488136377253261	0.558481111205082	0.146636965670394	0.999152494357669	0.12220635507352	0.510727613043405	0.195918382313437	0.576051394613186	0.999924653320602	0.999152671805662	0.0910973881061293	0.61761306714452	0.998648974590446	0.684944741016097	0.992244923716508	0.515956987331008	0.999775769989968	0.724686878510785	0.129991709884314	0.596849966843473	0.352111248180489	0.96565697178158	0.0239463458311809	0.198055344421165	0.999152890771389
Heart.endocardial cell	0.421499367856494	0.99486836627903	0.987385583849074	0.988367407531134	0.578208445501016	0.998109199454922	0.886429807340336	0.999971979638407	0.430657049939278	0.64323544119541	0.999552552909729	0.99810580374354	0.913770373809168	0.329527416723953	0.999048930744645	0.933617589846421	0.901539190394788	0.846544748087063	0.735230894720663	0.994161638330106	0.0139560530913085	0.996707638154509	0.994730084888963	0.70527614691443	0.989003149588671	0.431198820167492	0.998110326900348
Heart.endothelial cell	0.300450313000415	0.999141394897565	0.999599442962412	0.990680870388732	0.104989702124453	0.98210678604607	0.529428915279344	0.997142310641785	0.548483483907032	0.15806297269211	0.985042248777811	0.982076508079896	0.864922919345313	0.783607467059283	0.141756937094433	0.864901884279044	0.205578455428836	0.853664286755832	0.782697700741978	0.977352766581023	0.000970614175660992	0.982237908509675	0.991532840728593	0.826290056229923	0.467552222150135	0.550546040943536	0.982259070661738
Heart.erythrocyte	0.993524546558419	0.9999835794848	0.938819376079768	0.229703712494891	0.956778930338099	0.998670955376329	0.103981070988888	0.197479503030409	0.989394410078771	0.994853471382508	0.999996663423557	0.998681564788385	0.322455991971604	0.998246247956564	0.999999998863686	0.0422550600502515	0.999996289899003	0.252016653723193	0.999618490836961	0.999999846975287	0.812739811750379	0.603835176446343	0.395707936908387	0.793890769258344	0.362327788292855	0.989421615040032	0.9986351368539
Heart.fibroblast	0.843025924696414	0.999995420170564	0.995132444293037	0.981759383310673	0.939042703963572	0.999934821299091	0.814356990128826	0.999964917774625	0.96658041397146	0.99988190574417	0.999998841113194	0.999934551413001	0.905310456567811	0.978701292625613	0.999999999982859	0.894878001291172	0.999999248823204	0.992628489402885	0.998562336677497	0.999999998248822	0.0846852375989222	0.977954998197397	0.993251358820401	0.926413162734426	0.956572257599813	0.96658716071989	0.999934871205618
Heart.leukocyte	0.714821329819651	8.7067461918977e-07	0.997907200051604	0.999999088317565	0.679396221574435	5.31793663965079e-08	0.787716534663278	0.999855144709609	0.0418594112395989	0.00133629821689786	2.08241046648341e-05	5.33108214232066e-08	0.909609106076227	0.0290959063311694	5.8164796763005e-09	0.991099235688555	3.13687772493562e-17	0.856665173536694	5.61840570789079e-05	0.0923211300495328	0.995204032854763	0.976247897867038	0.999399789092157	9.77279465524199e-05	0.997236122407251	0.0423239632595019	5.30475029126264e-08
Heart.myofibroblast cell	0.130585784448334	0.998438682647271	0.967174719854336	0.245863445937439	3.89927734396447e-05	0.999216143342652	0.0321796884747013	0.546045098415692	0.100091885895432	0.599110694058542	0.995659721420469	0.9992141420249	0.470930881679388	0.840161550852645	0.863930377252728	0.534907036180107	0.321441437547709	0.77009882041982	0.948500611667809	0.99954588334681	3.69462392168145e-09	0.881075632811342	0.521888230478744	0.973910070304675	0.854188512591166	0.100909692769176	0.999224303358415
Heart.professional antigen presenting cell	0.54590987122719	1.39932510588751e-14	0.895311200589825	0.960074492792202	0.947458031761347	5.22276456323267e-10	0.869912445442015	0.977553682139688	0.543736836161572	0.560776250902046	3.42441979558535e-18	5.24790053003077e-10	0.732956134961057	0.617748260789452	1.56963119184318e-09	0.468473404053761	0.000226300797774204	0.650832397569745	2.23498643794098e-11	0.703518275657377	0.999666614332756	0.664409916233584	0.832561369221363	7.3697419334026e-10	0.719883045316745	0.543009482519133	5.4945968579717e-10
Heart.smooth muscle cell	0.000433815450491418	0.999960269526286	0.579256327193931	0.0663748024542267	0.000222024272351968	0.998534820982361	0.0379918263330187	0.19111903964324	0.258508219149958	0.487915421211162	0.999225930909747	0.998541283201136	0.0649274660597234	0.819512304695908	0.996467312568444	0.749692957111674	0.827093512736884	0.752801974171498	0.997761558733042	0.994821916911254	4.76864774054999e-09	0.755182590431817	0.35074743283463	0.998626206251318	0.856926457577198	0.261208671165704	0.998517388860322
Kidney.endothelial cell	0.243247885706512	0.965715574046955	0.994875518874278	0.952586022347235	0.0382940495235235	0.903236584689298	0.275389332239748	0.999445576733096	0.37453598500497	0.244654016390284	0.898619978919347	0.903105988241133	0.852057192954568	0.366589373989016	0.110696099891611	0.79955648794166	0.294682613650417	0.703713601171776	0.185302343798834	0.998159809733833	8.74978741716516e-06	0.899554204533213	0.952434038492429	0.525850027214898	0.891877213314729	0.375166782268206	0.903965507808057
Kidney.epithelial cell of proximal tubule	0.730323500533916	0.705495591764475	0.824527135769319	0.948112885111865	0.445326045639349	0.898347839628003	0.00224895240951978	0.999441084246835	0.197848967424198	0.59711758393968	0.961464114466489	0.898255495196336	0.226781668500202	0.180861218233317	0.81420305950649	0.950505548657606	0.823450114463866	0.975073942827446	0.864629593605802	0.626035130849315	0.884281508115889	0.940787185050584	0.979983653551542	0.75029410197241	0.360543133997164	0.193649473116078	0.898139527976832
Kidney.kidney collecting duct epithelial cell	0.960445357049173	0.650316141594033	0.775726142618683	0.449213210997735	0.0197015958211565	0.936379856820892	2.25131879159301e-06	0.964976081857698	0.934726493021295	0.800331472449294	0.937615051707366	0.936344714000164	0.669373988745502	0.776740431444454	0.888625996814845	0.93855416058432	0.973577524762677	0.995909172638478	0.944803789445187	0.962341669571742	0.0432179714303784	0.943769899987653	0.890059463488168	0.844438708896898	0.496017913510307	0.933992017159331	0.935832205848225
Kidney.macrophage	0.632779355608999	3.98928150665432e-08	0.992946400061282	0.999976030698396	0.781058726364149	2.51261165058732e-13	0.46718511553804	0.992488035803102	0.0875869244618288	0.0649535497440535	2.02003842770892e-08	2.49029809366932e-13	0.875139701346511	0.100758950401376	1.03215186931466e-08	0.746319887253062	1.46632928064233e-19	0.648742771968245	3.54022602001645e-07	0.225609263567549	0.99960518490021	0.960585779067006	0.988587939118472	3.57245620050603e-07	0.964693702459826	0.0878635744010173	2.53327284564554e-13
Large_Intestine.Chromaffin Cell	0.792478347726641	0.983585319034314	0.0325022697375106	2.99613067245069e-06	0.0020719901278936	0.99825353733649	0.041902740127685	0.00735074655737425	0.52915792681798	0.757433941302899	0.997229998228552	0.998245727054052	0.223991980402292	0.609818718052376	0.999967736817536	0.0646983435445688	0.99998239445535	0.01588457511373	0.999696245724214	0.999347154610962	0.22208344413107	0.00855459617268495	0.0513157014422328	0.864216285002803	0.00940513717629427	0.525525510658063	0.998284140878149
Large_Intestine.Enterocyte (Distal)	0.947763697762186	0.536810478223876	0.731596032889556	0.993776986369301	0.569006839044995	0.718091796822197	0.396831924369114	0.998390628398585	0.676199114949858	0.675197949535252	0.778847408961442	0.717957384399206	0.996388033946325	0.00885674050496971	0.86768049712649	0.999985516081601	0.802265108100073	0.999630378884275	0.913172712657614	0.144876811470308	0.710026041305513	0.991609060761672	0.850312825844591	0.651733981857702	0.679131321971245	0.677873318555786	0.717601604285867
Large_Intestine.Enterocyte (Proximal)	0.717859499147006	0.451038115093242	0.284633419479018	0.946360211412096	0.216719410972395	0.564503384903636	0.6075526641385	0.977160029663321	0.188304440280835	0.0655474615505594	0.635651337199179	0.564294155560909	0.96704159483379	4.1881459198547e-06	0.589430942642587	0.999582963941909	0.6451574409188	0.998782532731483	0.79177612706061	0.00667488003848862	0.654432335197602	0.882562285628271	0.972488204943278	0.44112023235164	0.434230657488661	0.188914832915128	0.56493126425385
Large_Intestine.Goblet cell (Distal)	0.722256115236768	0.485220702665556	0.404506503232802	0.435886756166805	0.203218838666329	0.976210466816148	0.281697181545212	0.989552272971606	0.328945280988949	0.0716279478273624	0.844416234789934	0.976185627883471	0.523028310562202	0.00174568160774139	0.989401427399926	0.999974550616264	0.983915456020922	0.983788649489846	0.851533909799629	0.00322609977302151	0.273835581416736	0.838416803610429	0.814645440934143	0.773380887393091	0.138474174437665	0.329158285983233	0.976154581861346
Large_Intestine.Goblet cell (Proximal)	0.745943730956216	0.438814771270461	0.563741768248163	0.0831766204026171	0.0173258633558709	0.915318374364008	0.233152975734348	0.786644074277723	0.447638209553563	0.0710788871556147	0.765779319281725	0.915359810758735	0.153106929977089	0.00544283444812307	0.977040244885223	0.999291143808618	0.987474712807504	0.90355978193329	0.898162925629648	0.00690628136924994	0.0933513017988837	0.685052506534021	0.671916663005157	0.860374295697411	0.0424332515128908	0.446856659806765	0.91542496091798
Large_Intestine.Goblet cell, top of crypt (Distal)	0.793164524353563	0.20253478205091	0.620934700204065	0.74786568579426	0.228928535533458	0.767671960230061	0.187836195478403	0.983572197496157	0.914905618971197	0.741285395830114	0.481893208024371	0.767424179776626	0.982836049571961	0.214428728424835	0.916876749359901	0.999871815018627	0.982324758834282	0.987236728442977	0.735546991914205	0.474044161427367	0.455399392944809	0.986683133326404	0.965746580756342	0.483111076111738	0.294321928826756	0.915090554348449	0.768896902542892
Large_Intestine.Lgr5+ amplifying undifferentiated cell (Distal)	0.814136004083722	0.897425249369556	0.749482607201022	0.488012844584715	0.182688855365881	0.999973693691168	0.0977386343346486	0.991867542171049	0.318821822152641	0.249085824114323	0.97981450152691	0.999973590246749	0.358800000869386	0.00640846925104125	0.998394434449957	0.998632239882017	0.999582274343867	0.989407041596813	0.960741436952073	0.00687025859304887	0.438133009689814	0.928701459849734	0.68521494683886	0.761254214104861	0.0365249611402557	0.318931209365373	0.999973781053061
Large_Intestine.Lgr5+ amplifying undifferentiated cell (Proximal)	0.452533199410638	0.991054500389829	0.273781403232233	0.631970201611872	0.102167132008636	0.999933521055307	0.319528009481678	0.968437530823852	0.17661938593817	0.526380014670553	0.976499649527406	0.999933094550482	0.303420660212535	0.000171026610736485	0.947329275089242	0.971844819896649	0.991206787627625	0.994283928882521	0.964919321835135	5.40375741743369e-06	0.357636928785724	0.769336701983589	0.680041370637892	0.938035356051054	0.0135344436830634	0.177073207495403	0.999934221140409
Large_Intestine.Lgr5+ undifferentiated cell (Distal)	0.538262415749758	0.983694011646752	0.596234763726572	0.757053013436437	0.556628901397987	0.999982023932829	0.12651250544914	0.995462965880529	0.268134007749922	0.313451396254125	0.982177288191464	0.99998194745246	0.70027960986915	0.00069084090051569	0.999338385906435	0.998610888315588	0.991975485733205	0.998791453726473	0.989180542045646	0.00198572719913344	0.651710090466979	0.979057194316343	0.621878523263649	0.824117194751447	0.0216834458265916	0.268898250162737	0.999981946932547
Large_Intestine.Lgr5+ undifferentiated cell (Proximal)	0.441100273651753	0.904543908081223	0.512642381537709	0.819227098520409	0.0893285953405674	0.998883522383496	0.414602706102471	0.993822417749427	0.391569704485077	0.447767882277604	0.863283834670618	0.998878888074603	0.728283162099861	1.43022959359053e-05	0.950700390606457	0.993915745978854	0.985774650049019	0.998612662916381	0.961307553859045	0.000435620488288219	0.358603920898365	0.941216011201454	0.903182936702568	0.880731463369504	0.0382047291950188	0.390393139578251	0.998887516300417
Large_Intestine.Lgr5- amplifying undifferentiated cell	0.387365998487818	0.872024195341289	0.798595967027962	0.135653139880105	0.0321781673076247	0.944046669374814	0.226166036921978	0.749961027217899	0.276307875129731	0.896888938957342	0.693984470088588	0.944084530570125	0.73105126971066	0.00114130815573963	0.705624504991861	0.902045654428171	0.983709213237256	0.976928460504076	0.51234496124805	0.00596374873334448	0.0786917058259927	0.961193107692664	0.444660144675828	0.631635440872065	0.00257885217108196	0.278132717834867	0.944071202990313
Large_Intestine.Lgr5- undifferentiated cell	0.855477378468476	0.237242186192254	0.823773101482048	0.225159446221142	0.074088121124322	0.661204424859237	0.140271575180338	0.876032314978295	0.836774888543031	0.935942294936784	0.236183919991562	0.661979922556804	0.692666337189095	0.0507809981466392	0.513343886168239	0.94921758872677	0.945416581895622	0.982518970093129	0.390944272602329	0.526282160104899	0.1244848984743	0.977479324401387	0.355498272449146	0.379575455726793	0.000966973190595624	0.837473483910449	0.663600232831217
Large_Intestine.Tuft cell	0.269992269272568	0.000641306317356979	0.144918928920116	0.000691155680569151	1.50130488054516e-05	0.00048305166245591	0.000105471254545297	0.0747782777949882	0.0528431563502823	0.0454996164857374	0.0329248104054431	0.000481740126826876	0.299578936434847	0.016481034887426	0.406624208130014	0.441812899881781	0.393873285436208	0.159191499548723	0.000574416345681954	0.209834521760431	0.00011913628675128	0.00062274213174396	0.027585860396796	0.000640432242297183	0.0878565024082223	0.0529733570259348	0.00049297290266022
Limb_Muscle.B cell	0.528461492865378	9.15511334617163e-21	0.251949165150957	0.972652127634473	0.258231362020845	6.36679769404203e-24	0.306234561790099	0.65353352426096	0.0808801960743591	0.0421153902830256	9.42757827666888e-22	6.61067077737105e-24	0.384938588647053	0.101854361736117	6.15173580916268e-23	0.31566534838652	5.69352416674666e-09	0.062163650442944	1.10115335874955e-29	0.0175126862336543	0.904825509094133	0.0495234360811048	0.517573556306992	3.58616204239808e-10	0.0508546586306241	0.0806627064044565	6.73209419775041e-24
Limb_Muscle.T cell	0.361691188742828	2.22437477478987e-26	0.0866374128232224	0.965186071197328	0.669849310594987	4.94038457327185e-16	0.011879191913548	0.904736880406897	0.778635808886693	0.880934745333226	1.36496012241569e-27	5.08362349394385e-16	0.892410998655146	0.527662162667293	1.12659995549962e-18	0.0734800621636135	0.00128562145503243	0.298160454655648	3.79754410485306e-15	0.0813147357672447	0.960420807680324	0.524359983863979	0.412737456507223	2.2350398796735e-14	0.378791945184256	0.779538928728009	5.12988195669191e-16
Limb_Muscle.endothelial cell	0.0515635224288653	0.947682562086964	0.973141225141866	0.972062558007044	0.0608871128618575	0.673459959784896	0.38048938559631	0.999158812647276	0.475221300062771	0.221179862810598	0.767525353317436	0.673132009363229	0.768158689271995	0.316680185152631	0.0259814857222379	0.883582166659895	0.0223992539455662	0.890457346903275	0.465669192339518	0.976379383966878	7.14839150373706e-05	0.991754110422125	0.998929157574785	0.35618809684436	0.64490074962714	0.476745278168357	0.67511466755205
Limb_Muscle.lymphocyte	0.483288404038194	1.25870356764169e-28	0.300178954477532	0.99998810280646	0.738974015335737	6.37158095551242e-21	0.27738285104002	0.938795842032059	0.425307587219579	0.34152171413048	4.92223853634363e-30	6.47819367039943e-21	0.297676384135383	0.0692574970638824	1.13982459631908e-20	0.783044891532725	2.37326468584171e-07	0.348076215336879	2.36418416450664e-31	0.155264781735914	0.998734802805162	0.821314470644977	0.759413502237608	9.79072067463598e-10	0.190924340375554	0.425021423530971	6.37875342877939e-21
Limb_Muscle.macrophage	0.682889939700947	5.77153443944489e-06	0.990688362348583	0.999999433070078	0.968178795447417	9.77277130673244e-10	0.777040760680429	0.999917124463614	0.0728792032028518	0.00773821330834789	9.87542657955514e-06	9.70125795419424e-10	0.935937077057961	0.000820965557156296	1.23982824136462e-06	0.999199758610287	1.14089223121173e-15	0.935499557263814	2.45757056274074e-05	0.114840581477514	0.999850012912482	0.997068127678736	0.99759716864379	9.07450268655733e-05	0.999466705983162	0.0730182822197528	9.9058766286351e-10
Limb_Muscle.mesenchymal stem cell	0.678208985389608	0.999360157066619	0.998149583680277	0.993009387048042	0.998068566092253	0.871977763194792	0.922853799943832	0.989984619141753	0.999255949851017	0.999269825226294	0.998310155332793	0.871968929014644	0.913898968818944	0.98304710530712	0.999999057870362	0.881976968296457	0.99830916477856	0.963922352565752	0.997140803901638	0.99999999999165	0.207156716005843	0.998508102393564	0.997203758926901	0.857225030417723	0.996737416404699	0.999254284544649	0.872761398827923
Limb_Muscle.skeletal muscle satellite cell	0.355939339863542	0.840655950133138	0.959692580526887	0.426163798639747	0.905508437280323	0.0477874351981603	0.790140277928785	0.54342993614086	0.98450549204768	0.929752731297603	0.738356010374901	0.0478184576067269	0.370905346962173	0.937635567108831	0.803624418776315	0.148533324780305	0.550716279931539	0.530977310074564	0.951327524100718	0.981836949798335	0.285282722410837	0.928244416691352	0.855511859284958	0.673949692988529	0.528855104445469	0.984584289452002	0.0483873836870725
Limb_Muscle.skeletal muscle satellite stem cell	0.47990136103987	0.78980837081301	0.94270306918025	0.615997193009654	0.843210520475947	0.0548844803345822	0.876282988768362	0.699473453951301	0.971787126416425	0.960716894400973	0.58918005786481	0.054817550090014	0.244425891395739	0.921543044080044	0.678789066882484	0.387254652708842	0.396683055730471	0.753297354193803	0.861880785024214	0.983100028769182	0.411448411503554	0.916466546645395	0.865842404203879	0.626186559589458	0.544278256035844	0.972004875169193	0.0553105322495827
Liver.B cell	0.752571573069027	2.71367936899627e-11	0.523799317593871	0.928509366438199	0.100151392624372	2.67030626628882e-07	0.19302679264974	0.983062693865419	2.74535313426368e-05	2.67650685397191e-05	1.45774233702276e-08	2.68878723957313e-07	0.775749606996806	1.13054503552052e-05	1.05917773986009e-12	0.750350865629468	8.01337944257592e-06	0.299160721591226	1.49419601100949e-15	0.069095118419426	0.97374265960991	0.816552794226353	0.824192936734928	5.43261089430926e-08	0.215324484357155	2.68749440835041e-05	2.63178427435224e-07
Liver.Kupffer cell	0.897179087147708	0.0337289561608491	0.999931542939743	0.999995856075534	0.871055851292935	0.0616201847195594	0.507468032793111	0.999989515184112	9.12806771370362e-05	0.00903380683333924	0.177174843031035	0.0615406213283017	0.918828707406301	3.20649087862149e-06	0.190529763245228	0.982702138247793	0.00571286535041962	0.697791926394741	0.00926536866285995	0.684721847450711	0.999772256406939	0.997829960265825	0.994734013011159	0.125328816888343	0.994617283907203	9.21240638034314e-05	0.0619209451928509
