cell_type	AF	AID	BD	BMI	Cardiovas	cd	CKD	College_edu	glucose_q	HDL_q	Hypothyroidism	ibd	insominia	LDL_q	Lymphocyte_count	MDD	Monocyte_count	Nrt_new	RA	RBC	SBP	Scz_new	Smoking	T1D	T2D_2	TG_q	uc
Brain_Non-Myeloid.inhibitory neurons	0.532032049965556	0.999998818356592	7.25716653231202e-20	4.05049346440657e-24	0.306184973932672	0.999650816671768	0.12601365781425	1.08221042257496e-32	0.982425092843712	0.947841485635491	0.999998185658133	0.999646715870956	3.66054248220766e-06	0.99999987006573	0.999999999999864	3.53688676882522e-22	0.999999999998549	2.80961858726875e-17	0.999999989679648	0.999999997579417	0.343185270236936	4.4993870825246e-23	1.94259349475547e-17	0.999948124250563	0.208889598176969	0.982459454786867	0.999648877087272
Brain_Non-Myeloid.oligodendrocyte	0.490694853749418	0.889310720854394	0.0296861251786685	0.00205625971166682	0.779176548298263	0.884256794688399	0.253222360691802	0.000836336571239283	0.512660719875039	0.557925392700705	0.946589784637141	0.884254383129412	0.00171943389128528	0.961343644754006	0.995306426491758	0.00906532962109464	0.911024686047684	7.51493874447683e-05	0.955613175957755	0.722267992980787	0.655650842513168	5.38946486265882e-05	3.19495238161128e-05	0.770878783874697	0.643429685523475	0.512249353417926	0.884398894951835
Brain_Non-Myeloid.oligodendrocyte precursor cell	0.765823202158166	0.999809634023929	1.00408581429523e-07	1.24526924599926e-17	0.789193615398445	0.999973287190459	0.542096987109259	2.48631119017228e-16	0.985297037557128	0.96172327689671	0.999999907867371	0.999973377815875	0.00273129281272443	0.999999819425091	0.999999999942114	3.22721970611655e-12	0.999999999998437	1.47766286799449e-14	0.999999917975916	0.999999999867527	0.685187475295367	7.59177107320915e-16	8.4767561563161e-17	0.97889768391655	0.651006821421817	0.985444726775786	0.999973424852563
Fat.B cell	0.812285918775514	2.10540220235248e-20	0.909326042017834	0.998684176196395	0.711428061511897	2.08176206385881e-17	0.840282445939224	0.964410133930668	0.536512969691324	0.187970096380351	6.38819551610175e-21	2.09293080477812e-17	0.649793010078042	0.190918795077141	8.37610869570865e-22	0.649827743515954	3.77005237884161e-07	0.50806618679503	6.35741004174065e-23	0.66290865492592	0.959269931555604	0.750148913305104	0.84659813715454	2.23098118282773e-14	0.142017893515918	0.537890890779203	2.05622910338186e-17
Fat.T cell	0.659996909504853	2.1899551396544e-37	0.154496693674961	0.996351432214986	0.847374851761903	2.66790806014421e-24	0.694373831767955	0.909294602893773	0.986228415907212	0.664620812957937	9.92883308191831e-37	2.70724624344058e-24	0.787630159007628	0.725901361991478	1.34167469839066e-23	0.708901198950581	7.12398403021501e-05	0.917562691325276	1.15571880034904e-21	0.0705975101564226	0.998062805144171	0.890463549051605	0.97689251374991	2.39464535073319e-19	0.860862067944991	0.986143803702247	2.63281657901352e-24
Fat.endothelial cell	0.0469650055022298	0.873203976073772	0.944396472551794	0.931650156129154	6.54502255458102e-05	0.703368038269396	0.429444728807881	0.942528800654911	0.133963883038587	0.0188551364159259	0.905878894634452	0.704202040230404	0.862649208125894	0.275397968626789	0.00418892586814923	0.533637709059416	0.0264617347071549	0.780738772142216	0.761200285563366	0.985283873188268	8.74776878012247e-07	0.965919208514231	0.975587418930683	0.556989887980539	0.904446663043933	0.134027881170353	0.704029694143659
Fat.mesenchymal progenitor	0.141296002252529	0.999804954338981	0.976872752325719	0.58333932507099	0.611416853330401	0.673217194469363	0.790643744391462	0.98750104048084	0.677410009621852	0.856342434037112	0.999846990628252	0.673185183591808	0.82585420206211	0.962601193810292	0.999997889424586	0.703444690413468	0.997838074740687	0.735432006311322	0.972578090419011	0.99999964144762	4.71259004816855e-05	0.94021122131113	0.921475201604222	0.937798292597703	0.962533705463843	0.671462486185909	0.673377093186234
Fat.myeloid cell	0.975707152383589	7.75415058708275e-13	0.976729937005192	0.99999983176689	0.971515193045181	8.1701931946592e-17	0.750859652688985	0.999552741166157	0.224152295289041	0.00494925948787766	8.35558212793812e-14	8.72712760824507e-17	0.990586050345264	0.000615096682520227	4.1592691593438e-12	0.997551632477742	2.3560191193983e-24	0.987912544492334	1.19462517394681e-08	0.00706747345969377	0.999967486151539	0.98966669304679	0.9943109482566	6.65110033513164e-05	0.996262222848126	0.22333946857952	8.5648285709757e-17
Fat.natural killer cell	0.99308809391362	1.70835700043421e-13	0.977892580085054	0.999712066969553	0.995797202292146	1.05985984143277e-16	0.84501154387489	0.999863809045452	0.98722763692695	0.982320559337591	3.70280526293816e-14	1.06976606163101e-16	0.988204746066645	0.516991816118602	2.39721487608482e-17	0.999964295011149	1.04388408214776e-06	0.982465076273535	1.49384055703634e-07	0.488925967086186	0.999364633283704	0.999847256013379	0.965923323387798	2.85429230974699e-07	0.965606452586307	0.987223893608732	1.05055956503904e-16
Heart.cardiac muscle cell	1.52168244848213e-06	0.999686878932877	0.639876935665535	0.54582507958776	0.0408201850880511	0.997675088500382	0.0111858299989577	0.613134602368365	0.108434804456675	0.5183335072721	0.999851607110619	0.997666421564074	0.0364000134394925	0.657675724798875	0.996393745441445	0.66159995992885	0.997067299862143	0.859296776127491	0.999850763412915	0.72082789369252	0.0395211028713081	0.676793694501341	0.384307713573201	0.994504912684187	0.0212743900205691	0.108498518143039	0.997676801971833
Heart.endocardial cell	0.393155213134414	0.999279336998609	0.791046714898243	0.963988852639145	0.0892275538286025	0.992101665153742	0.645130474170325	0.999929662720491	0.42408015526335	0.513112534970676	0.999821507129613	0.992016428462077	0.959644662251288	0.225386156144765	0.992953588908988	0.890501329089792	0.877087117697392	0.921260968124761	0.716718981603981	0.991770427936825	0.00184079327928843	0.978120373601948	0.956666608333804	0.864806993332595	0.995094892903843	0.424585372230907	0.992045193305087
Heart.endothelial cell	0.0739888033221366	0.98222980263843	0.992242711387901	0.989909212837949	0.00300378277710252	0.959730339492414	0.416496203996375	0.960668761420173	0.58017344567562	0.116070761878154	0.983220892432478	0.959940223518533	0.818034453435085	0.57918581076254	0.0366140978925329	0.496335311773389	0.202267648921433	0.819246739581353	0.821303260128883	0.992334823401107	5.57663931438698e-05	0.956612297526261	0.98531229747633	0.630977447600998	0.7652779049206	0.58059808542717	0.959877687871941
Heart.erythrocyte	0.904224873782008	0.999995906479242	0.949567248296436	0.251791866272153	0.912590064836352	0.991170041391461	0.131809229055851	0.134523836957235	0.982102927717924	0.978782283687958	0.999996642815382	0.991231531782534	0.36750477128088	0.994363554872453	0.999999902952683	0.0767120089084129	0.999972182712526	0.44274386452466	0.999869795866511	0.999999098493531	0.77283907789662	0.393676422561922	0.320681032852472	0.936461163897031	0.387633392491055	0.98212626250434	0.991211877264395
Heart.fibroblast	0.590467613783681	0.999998984004286	0.988762690636523	0.927703221444713	0.578703635666819	0.999240779436049	0.599851773510293	0.999996445994318	0.940201563459387	0.999264796712928	0.999999703183293	0.999238482759049	0.93308906057214	0.99538186671853	0.999999997256272	0.894688367106633	0.999999340230224	0.965691851144353	0.989947365636422	0.999999999484001	0.000730873070722247	0.99350415966902	0.980402256891665	0.959489924638538	0.903060827850755	0.93870295897489	0.999241936084797
Heart.leukocyte	0.846749554498121	1.86766868370041e-06	0.96053542843663	0.99999932251495	0.913780362935689	5.39359008731277e-08	0.685694751060523	0.999979568900351	0.0859261379482683	0.00551873891214107	5.74438619111124e-07	5.42355661306373e-08	0.968141545417378	0.0215770889825498	2.00096037625656e-07	0.999842007939643	8.67662519688291e-16	0.987998254437407	9.53407795667551e-05	0.0603282838179785	0.997396597743343	0.993728762158505	0.999686144027847	0.00063896268363347	0.996210940625972	0.0858099668131061	5.40115067898442e-08
Heart.myofibroblast cell	0.0955189863269644	0.999445248298867	0.950073863480316	0.126290720140577	2.87138382603982e-06	0.999624132364509	0.0107565377600219	0.806987237524072	0.0528144521070845	0.268429076241479	0.986464447715979	0.999627325122465	0.140141896413314	0.59748044023168	0.531447313359889	0.590442219034778	0.18252021416216	0.607136211630611	0.976725730332332	0.994891555968238	4.43992977419918e-13	0.963841962991697	0.582611663117077	0.983073650983278	0.822907759607005	0.0531644900319918	0.999626410786648
Heart.professional antigen presenting cell	0.797108464300312	1.3377331971833e-12	0.857709574074244	0.967090664995817	0.981391171470688	1.80422756769724e-08	0.983826204231769	0.929383736822538	0.577693445837666	0.641914348119462	2.74116178376786e-18	1.87325774863265e-08	0.847350662679835	0.521507073734904	2.38173258612862e-08	0.788794866695895	6.05175731272541e-05	0.935758243126148	1.13514177088965e-08	0.649245639403908	0.99907609173408	0.648862791342085	0.931674451040854	5.02364329996323e-07	0.798677176835684	0.576362542162328	1.84490924175482e-08
Heart.smooth muscle cell	0.000169621912852765	0.999460445493044	0.555115013058463	0.0323009087733469	3.24787569272524e-07	0.998247580278074	0.00170649969765226	0.314556091618084	0.155916497882252	0.215339701881042	0.992302566567476	0.998233262542857	0.00889330166390591	0.838975795030634	0.889637026824797	0.7595887909294	0.861563949717383	0.504451391342388	0.995032794989212	0.976464138735627	5.37849673674817e-13	0.904569856070669	0.465916784178287	0.996265446341869	0.843672240233808	0.156689741805336	0.998237747801515
Kidney.endothelial cell	0.252760224753369	0.786063107953842	0.979084023271866	0.976331382951472	0.00268608995316594	0.85456458492926	0.378378845293098	0.998861025577541	0.635701956929052	0.241685050146423	0.92175788766762	0.855219300933046	0.802571165960687	0.308779660433545	0.0768156473190886	0.656892014718971	0.244091982939605	0.648150305506827	0.25919633178245	0.999328634261517	8.08276208327872e-07	0.872588787298395	0.899552897923071	0.440711607760956	0.974323359618746	0.63587206144115	0.855030658619567
Kidney.epithelial cell of proximal tubule	0.688939624597829	0.823841568985643	0.712269767841994	0.999201099175231	0.828402215166847	0.87272258239478	0.000902745195261276	0.996995284298107	0.19078305412871	0.633945034003677	0.969326059751678	0.87302883009608	0.675709399085859	0.256098506736356	0.98944304789847	0.794475579242057	0.795646836225316	0.959324445637004	0.897525875014734	0.644404671211094	0.990909769243545	0.932345738655565	0.996059737403313	0.800066679888575	0.79239620499321	0.19126639082966	0.872930816068342
Kidney.kidney collecting duct epithelial cell	0.86167724731134	0.564149155886743	0.64961995898593	0.503363257569885	0.0226083114346561	0.995706507779603	2.02318054854573e-06	0.921525537882751	0.915240126397469	0.948245027620135	0.856449606797055	0.995717485865504	0.486984162652234	0.656404635594018	0.973409753885421	0.823790729878682	0.964978876158669	0.984673447179676	0.918020980115367	0.940613149290494	0.0397602022784664	0.80962112113857	0.88294936072993	0.857553339815396	0.449771832028502	0.915259490036421	0.995713989591574
Kidney.macrophage	0.821669819810525	7.10433336032662e-07	0.908487830797931	0.999970113708925	0.921609418721813	2.12413903074681e-15	0.440776046761756	0.998979504799589	0.102991475812108	0.0883096414726396	2.47526212642943e-08	2.16119947184886e-15	0.909571922252086	0.202155205387976	4.6499920831295e-07	0.964516288046236	1.08285166096763e-16	0.927369011552227	6.65708850083042e-06	0.0748458908158391	0.999824534494806	0.984896822984978	0.998743616947876	3.55812526367373e-06	0.952060985873823	0.102817619055996	2.16815582136926e-15
Large_Intestine.Chromaffin Cell	0.585463958817896	0.980844472424455	0.083549951565981	7.9358609550355e-07	0.0030476137286707	0.99684817524696	0.228899270282344	0.000399436444077585	0.338855478144381	0.497135373800084	0.999063513499825	0.996788378182502	0.436519046053112	0.499967601424413	0.999824448014544	0.00712515301512452	0.999963565523283	0.00559780352596002	0.999604714705266	0.999607576609681	0.217239475174603	0.0159754620660849	0.0545982029626534	0.909628976357497	0.0136598743741233	0.340281229339696	0.996821781017626
Large_Intestine.Enterocyte (Distal)	0.971248727514912	0.536664733391781	0.556450339857854	0.99983093975469	0.800389823626091	0.798152384445377	0.598517599314849	0.990598496515311	0.785976941879583	0.918958573028835	0.984791335232213	0.799158833289427	0.991590139952723	0.0027664823327611	0.814817805488709	0.999952619282335	0.868092736982684	0.999817777951344	0.954963711197245	0.213463640008079	0.628166574829192	0.976696413882088	0.809523260691637	0.735842486433499	0.948954955632426	0.786461719807781	0.798815177666151
Large_Intestine.Enterocyte (Proximal)	0.927689725049363	0.395080346349659	0.630328763044869	0.991808431795859	0.489015339843651	0.650877086040931	0.69028754648851	0.9359053946356	0.168963306872456	0.283866186694769	0.932861204233626	0.650844015188298	0.989925228400705	1.63683160843385e-06	0.530597488684473	0.999160849085683	0.6734097710298	0.998205620133517	0.930477630634653	0.00665495003276965	0.727090280563115	0.776726340521945	0.949618737462221	0.633561838487671	0.590233104920267	0.169041649095407	0.651072479845465
Large_Intestine.Goblet cell (Distal)	0.933527260642916	0.719483543224533	0.489520284191233	0.932323828096508	0.795164209053753	0.995876046936328	0.45459386874128	0.991631964903037	0.212229784241822	0.0815729901844777	0.975697673160818	0.995878411220586	0.757291047742635	0.00030845731529234	0.992536697509426	0.999817710418891	0.991421015156458	0.984399769232152	0.818950999587913	0.00946006314539215	0.918489415937926	0.895433250754278	0.859078956306308	0.685343106391662	0.339461253570761	0.214333411358833	0.995875932179865
Large_Intestine.Goblet cell (Proximal)	0.785101573370229	0.569440841720081	0.702619429337922	0.493708833331924	0.180773007224978	0.954082095357251	0.386216943463173	0.748246232857675	0.204588107950357	0.0686919672716278	0.959580644228837	0.954479976058913	0.621566116784466	0.00102380260137814	0.978767766873185	0.997003499362487	0.972127909677662	0.837835018152871	0.880572927254949	0.027437986848482	0.492943232366045	0.584835305745396	0.480479177370131	0.597500179652056	0.0525414053711272	0.206900049611587	0.95425130985276
Large_Intestine.Goblet cell, top of crypt (Distal)	0.92710586104497	0.32926179245705	0.509650539788106	0.985190227677174	0.759860647850658	0.851441215458416	0.468752051600871	0.940234453308231	0.902615586830146	0.895266443111234	0.918055967878144	0.851998258460322	0.980258408464722	0.0557313659976076	0.917327058157929	0.999403025135862	0.960026824137442	0.982142822035781	0.857845678676136	0.665353247268547	0.682995953355378	0.989047895655578	0.960087784452198	0.462790646393949	0.555699947309603	0.902850872337299	0.851739048491026
Large_Intestine.Lgr5+ amplifying undifferentiated cell (Distal)	0.911609436135993	0.962656561010732	0.807603765169837	0.780823739184369	0.592817104622917	0.999990243105235	0.0584983233398543	0.993701347096145	0.0906852053535782	0.0931655112876409	0.99109693142764	0.999990126771121	0.607066742596637	0.00299839502060273	0.997535849932657	0.986816760224323	0.998978756983528	0.986051662939881	0.967770953465894	0.0175946437192572	0.937698938388151	0.984615123933678	0.803573949832799	0.780821343350884	0.0694037839361153	0.0914128734633728	0.999990218020917
Large_Intestine.Lgr5+ amplifying undifferentiated cell (Proximal)	0.744940408103093	0.994637228801325	0.814031294733365	0.835314025148967	0.556257262285797	0.99998852419682	0.330273289379978	0.994002296946496	0.150876832463371	0.467952230425939	0.991595330246712	0.999988407444737	0.692707505485098	0.000458777268523591	0.969617851108463	0.937398704451984	0.997485971253257	0.986290064213358	0.9489835768885	0.000242768504565183	0.856381425768789	0.898519716456233	0.822953363727593	0.865472606978441	0.058687046695501	0.151429182686556	0.99998849167793
Large_Intestine.Lgr5+ undifferentiated cell (Distal)	0.779633707197172	0.991004625222574	0.786692528453875	0.948581784167137	0.902562769705295	0.999995813532151	0.187627025211032	0.99720174131237	0.215895818441572	0.230789887870789	0.993198052093608	0.999995776082481	0.859828578231882	0.000937911592264929	0.999686754260065	0.9992291958197	0.998168330931198	0.999318424917056	0.985785168780625	0.00858002194290958	0.950327920725182	0.991036400520811	0.787907440810224	0.859002009728938	0.283404573369748	0.217746924093779	0.999995797862398
Large_Intestine.Lgr5+ undifferentiated cell (Proximal)	0.711012468390253	0.932211365206563	0.941272772060764	0.958885848866841	0.635663605958286	0.999650570752102	0.484359543955186	0.997971941365109	0.434923901478489	0.565276114821958	0.952453936245904	0.999646205430992	0.942887672892276	1.8181576220846e-05	0.98017874823709	0.995828039217553	0.997362663307562	0.997973368889073	0.950774162903532	0.00372795842808725	0.86452845699898	0.966062065528885	0.907868456155971	0.814793135909308	0.237674487707074	0.437371282914053	0.999648476039591
Large_Intestine.Lgr5- amplifying undifferentiated cell	0.548124452762231	0.923482114519511	0.942732428577995	0.306013037227216	0.254909022638768	0.926106573357774	0.08818196850571	0.829112805168767	0.239984613083199	0.888042642721007	0.882408989850194	0.925775155212463	0.885511409606403	0.00121660725031254	0.800826995886716	0.925008904384032	0.992016117413827	0.988182801054052	0.648265651597353	0.0407408761308749	0.142720280614029	0.993058397917254	0.469443060066394	0.482245846508423	0.0160156376020082	0.241201305462205	0.925613297929378
Large_Intestine.Lgr5- undifferentiated cell	0.899181595125868	0.452268937695747	0.943505418141528	0.393910394891898	0.328216471776073	0.641335250234017	0.171844078844285	0.883699150517628	0.849148836680903	0.971265938362433	0.690075875014094	0.640252871594405	0.83577209650659	0.0124305643249541	0.505955252000887	0.970453245460616	0.980781465036332	0.997652086210578	0.708678321064136	0.705643992687771	0.213687668323977	0.995526969609683	0.239149895610633	0.4199077451521	0.00625731420131738	0.849943552121666	0.639759660225025
Large_Intestine.Tuft cell	0.143929520396343	0.00424654109197614	0.121980638063913	0.00656824148188801	0.000593274180872587	0.000652203998682435	0.000773565076091803	0.057191240950698	0.0277018123024504	0.0327485018272451	0.0105870963411123	0.000652656843057535	0.483288179945032	0.0122108849558698	0.282129607357971	0.422210706271588	0.203358726030131	0.438262042655536	0.000794184113290057	0.0692620351906145	0.000847852724010459	0.000136536212477976	0.0180511518360491	0.000142354881503124	0.205484897739701	0.0277145935298326	0.00065359978481452
Limb_Muscle.B cell	0.577486255130057	1.04089934170307e-20	0.652157398508993	0.981471138870323	0.694126324889652	2.27609329130106e-22	0.770113823415274	0.861508885179969	0.198038787976663	0.160175565135975	6.28423769583047e-22	2.33636870215322e-22	0.506871689134197	0.032410468465047	9.72075228058281e-22	0.584652827650543	7.58887289478482e-08	0.345272676519606	2.93791203617262e-26	0.0874185849893181	0.892874417947161	0.0998376009261384	0.549840255384408	1.40403649095717e-13	0.0325951985424804	0.199516926632759	2.27592535153487e-22
Limb_Muscle.T cell	0.490787573486443	1.48576378243048e-30	0.03577136238549	0.988335849384199	0.385411608925312	4.04478606585488e-17	0.110333275244134	0.878046466825965	0.810030220297802	0.859884445907149	5.03212278376478e-27	4.1309288693616e-17	0.658155815358043	0.468125987891306	2.07895637357827e-15	0.259049868849811	0.00101859834017039	0.459922728013624	1.00130629586853e-14	0.0923591711403855	0.94817581686338	0.367325698390946	0.803782046360487	8.1689970520899e-17	0.582022463923035	0.809119346052967	4.02723250765167e-17
Limb_Muscle.endothelial cell	0.0538019466923513	0.552752072089094	0.886111912482048	0.931059514330708	0.000457680012359005	0.120860617534752	0.162998318593712	0.91712141921963	0.413597425973066	0.0857727908864252	0.687400845698773	0.121569591710155	0.771311813080041	0.271132529546223	0.00191875844080972	0.594501591616521	0.00743430353317945	0.817092724887509	0.652107278734826	0.988161492480834	8.43831100855038e-07	0.981810332545176	0.995498914929426	0.353000589209192	0.862116332857495	0.413797650470409	0.121365892019842
Limb_Muscle.lymphocyte	0.844496482730993	5.30914367151627e-25	0.709677897207872	0.999999196705127	0.913415656886437	4.29844248141573e-18	0.767759258549662	0.976704868126182	0.67277058215069	0.716379887110611	4.8655339745239e-28	4.37448057764217e-18	0.63175599345363	0.0765057821593084	1.70323444029908e-17	0.934413309114268	9.01538658710428e-05	0.781609609340654	3.67904400423411e-30	0.710640719775694	0.99843867779442	0.920264736646573	0.805628268381021	3.21427498678133e-12	0.323314438946819	0.673600698157593	4.27621560885521e-18
Limb_Muscle.macrophage	0.928890455713118	4.44495279214094e-06	0.980692355500789	0.999999621910823	0.990269678515967	3.92839698236335e-10	0.515992078655051	0.99998843622835	0.154633805327093	0.0270598483787804	1.53653685423764e-06	4.05654634876935e-10	0.985997768432441	0.00150023342474814	4.73910049494042e-06	0.999983520410767	1.67502589408112e-11	0.995690544261724	3.1959259832742e-05	0.148303503602637	0.999774932443469	0.997590445822226	0.997571142725138	0.00121409603079795	0.999749749840238	0.155390020597482	4.02297341774015e-10
Limb_Muscle.mesenchymal stem cell	0.610324227217042	0.998694670024737	0.993838013785918	0.942853442192888	0.94416173563393	0.647240752026458	0.7510640976015	0.982952893003235	0.997996340072305	0.987846808237515	0.999307989882846	0.645653216201788	0.771928689902197	0.992526796441844	0.999995031101103	0.745094707690088	0.997510937250544	0.893004794355132	0.962463959901527	0.999999999910608	0.00260598766006547	0.99934526609079	0.976224960664062	0.89901238855001	0.993199183566356	0.997943586211013	0.646256961177666
Limb_Muscle.skeletal muscle satellite cell	0.115495418585186	0.904034395262846	0.956592418878074	0.400665069824048	0.813894981690325	0.0553625851826207	0.393368264740075	0.840295709430991	0.943389318928097	0.937509154850956	0.739256715178815	0.0553092373369609	0.428064861165371	0.921840087550853	0.882099183003278	0.288822607334693	0.549887617164695	0.749787764857889	0.98457613017206	0.941977670282003	0.0843282772016477	0.795226376381344	0.815148442299568	0.738826165168228	0.36436164642595	0.943620595627803	0.0551610654210696
Limb_Muscle.skeletal muscle satellite stem cell	0.225020968687272	0.911664779316678	0.955993476393643	0.549554848746156	0.765255113720013	0.097150552705349	0.623403237609016	0.918046725662604	0.900070935023016	0.948087289581777	0.631168047218763	0.0972902682787121	0.305909347921813	0.926879607734744	0.752982654082106	0.662346036262881	0.468620710451653	0.918729187106925	0.956778242965981	0.955734396665647	0.121409264543772	0.757756018254228	0.711149593360228	0.869172227357381	0.37893521887492	0.900150082535315	0.0972872749383078
Liver.B cell	0.851004207884185	2.41389201278417e-12	0.557965683166875	0.996009603067849	0.506326803188148	5.0330620726979e-07	0.80017813266118	0.978258496929574	4.3931565804606e-05	0.000146017473145064	8.22298954729019e-09	5.18468512464644e-07	0.773525544844119	1.93936811783615e-06	6.04047540700462e-10	0.864892241736333	7.59466471140794e-05	0.853729082015967	1.34524376831405e-10	0.156033261221493	0.99099239976841	0.972542513841284	0.93451524537839	5.79187625153391e-09	0.295816454814266	4.47009246654085e-05	5.13015363742489e-07
Liver.Kupffer cell	0.979159967677622	0.0656891288865552	0.998024740502262	0.999997018385312	0.989842535142104	0.199225506392651	0.398868864718158	0.999976111080449	6.17933050654211e-05	0.0141119859761682	0.27711606188274	0.200020497153467	0.95530754813502	1.39714509150636e-05	0.306168410311336	0.999211486902607	0.00992185176087112	0.942941112648606	0.0578121736307613	0.605551865849954	0.999947221662944	0.999900536930264	0.984831260751201	0.125487414548055	0.998056888865883	6.23326022980566e-05	0.199776755602218
